beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.100619,,613.845447,False,False
1,0.197363,0.096744,620.193040,False,False
2,0.291958,0.094595,627.238858,False,False
3,0.390724,0.098766,627.244094,False,False
4,0.483159,0.092435,634.284676,False,False
5,0.576761,0.093602,641.012836,False,False
6,0.672417,0.095657,641.012836,False,False
7,0.764751,0.092334,641.012836,False,False
8,0.857119,0.092368,631.559826,False,False
9,0.953859,0.096740,631.559826,False,False
10,1.049338,0.095479,645.793684,False,False
11,1.144341,0.095003,644.002505,False,False
12,1.234504,0.090163,644.002505,False,False
13,1.327413,0.092909,645.793684,False,False
14,1.420580,0.093167,645.793684,False,False
15,1.513473,0.092893,645.903301,False,False
16,1.605093,0.091620,645.793684,False,False
17,1.700460,0.095366,644.002505,False,False
18,1.791288,0.090828,645.903301,False,False
19,1.886442,0.095154,634.867146,False,False
20,1.981233,0.094790,634.867146,False,False
21,2.072412,0.091179,652.046935,False,False
22,2.166920,0.094508,652.046935,False,False
23,2.258938,0.092018,652.046935,False,False
24,2.349552,0.090614,652.046935,False,False
25,2.439885,0.090334,641.170655,False,False
26,2.533760,0.093874,652.046935,False,False
27,2.627338,0.093579,641.170655,False,False
28,2.721249,0.093910,641.170655,False,False
29,2.812909,0.091660,639.153543,False,False
30,2.908953,0.096044,640.720506,False,False
31,3.000881,0.091928,638.906482,False,False
32,3.097622,0.096741,637.609942,False,False
33,3.191266,0.093645,637.609942,False,False
34,3.285991,0.094725,640.720506,False,False
35,3.380093,0.094101,638.681576,False,False
36,3.470042,0.089949,640.720506,False,False
37,3.562748,0.092707,638.681576,False,False
38,3.656692,0.093944,638.681576,False,False
39,3.749822,0.093130,643.792020,False,False
40,3.845291,0.095469,639.769100,False,False
41,3.941654,0.096363,639.769100,False,False
42,4.034852,0.093198,641.609052,False,False
43,4.128635,0.093784,639.769100,False,False
44,4.222150,0.093515,639.769100,False,False
45,4.315030,0.092879,639.769100,False,False
46,4.409167,0.094137,639.769100,False,False
47,4.503916,0.094749,637.367874,False,False
48,4.602331,0.098415,633.252365,False,False
49,4.693567,0.091236,630.936841,False,False
50,4.792325,0.098758,628.706581,False,False
51,4.887422,0.095097,628.706581,False,False
52,4.982856,0.095434,630.936841,False,False
53,5.080576,0.097720,630.936841,False,False
54,5.175244,0.094668,633.723189,False,False
55,5.269923,0.094679,633.723189,False,False
56,5.359585,0.089662,633.791173,False,False
57,5.451589,0.092004,645.695229,False,False
58,5.549553,0.097964,645.695229,False,False
59,5.642323,0.092770,645.695229,False,False
60,5.735246,0.092923,633.155813,False,False
61,5.830009,0.094763,633.155813,False,False
62,5.925010,0.095001,633.155813,False,False
63,6.019972,0.094962,631.832281,False,False
64,6.113927,0.093955,631.832281,False,False
65,6.211650,0.097723,631.832281,False,False
66,6.308254,0.096604,638.605383,False,False
67,6.397166,0.088912,638.669272,False,False
68,6.488546,0.091380,642.164774,False,False
69,6.581617,0.093071,642.164774,False,False
70,6.675562,0.093945,644.129910,False,False
71,6.768996,0.093434,644.129910,False,False
72,6.862499,0.093503,644.129910,False,False
73,6.955648,0.093149,642.164774,False,False
74,7.047295,0.091647,644.129910,False,False
75,7.137298,0.090003,645.758211,False,False
76,7.232304,0.095006,645.758211,False,False
77,7.325218,0.092914,645.758211,False,False
78,7.417468,0.092250,640.262855,False,False
79,7.515017,0.097549,631.541766,False,False
80,7.611464,0.096447,640.262855,False,False
81,7.705175,0.093712,640.262855,False,False
82,7.802047,0.096872,626.686750,False,False
83,7.895035,0.092988,637.981063,False,False
84,7.985104,0.090069,640.262855,False,False
85,8.080846,0.095742,645.245450,False,False
86,8.174892,0.094047,650.218056,False,False
87,8.264881,0.089989,657.420163,False,False
88,8.357158,0.092277,657.420163,False,False
89,8.442593,0.085435,657.420163,False,False
90,8.533859,0.091266,657.420163,False,False
91,8.623581,0.089722,657.025519,False,False
92,8.716950,0.093369,657.025519,False,False
93,8.812209,0.095259,657.025519,False,False
94,8.903530,0.091321,646.969758,False,False
95,8.996270,0.092740,646.969758,False,False
96,9.087450,0.091180,646.969758,False,False
97,9.181566,0.094117,657.025519,False,False
98,9.268005,0.086439,646.969758,False,False
99,9.369227,0.101221,640.573448,False,False
100,9.458282,0.089055,640.573448,False,False
101,9.552477,0.094195,643.141322,False,False
102,9.646143,0.093666,640.573448,False,False
103,9.739435,0.093292,640.573448,False,False
104,9.832115,0.092681,640.573448,False,False
105,9.928518,0.096403,643.141322,False,False
106,10.027197,0.098678,643.141322,False,False
107,10.119995,0.092798,642.649296,False,False
108,10.212812,0.092817,630.194562,False,False
109,10.308136,0.095324,639.725818,False,False
110,10.401499,0.093364,639.725818,False,False
111,10.496708,0.095209,630.194562,False,False
112,10.590498,0.093790,630.194562,False,False
113,10.689706,0.099208,633.459462,False,False
114,10.786150,0.096443,630.194562,False,False
115,10.875289,0.089140,627.933060,False,False
116,10.970007,0.094718,627.933060,False,False
117,11.066206,0.096198,630.052853,False,False
118,11.161757,0.095552,633.459462,False,False
119,11.252445,0.090687,633.459462,False,False
120,11.347675,0.095230,643.796757,False,False
121,11.438762,0.091087,643.796757,False,False
122,11.530553,0.091791,653.655892,False,False
123,11.623750,0.093197,643.796757,False,False
124,11.717132,0.093382,653.655892,False,False
125,11.807372,0.090240,643.796757,False,False
126,11.901057,0.093685,643.796757,False,False
127,11.991152,0.090095,642.523697,False,False
128,12.089223,0.098071,640.442575,False,False
129,12.179803,0.090579,626.306532,False,False
130,12.276520,0.096718,626.306532,False,False
131,12.373440,0.096920,626.306532,False,False
132,12.469240,0.095800,627.624978,False,False
133,12.562148,0.092908,627.624978,False,False
134,12.653879,0.091731,641.777945,False,False
135,12.749478,0.095598,641.777945,False,False
136,12.842187,0.092709,645.796921,False,False
137,12.935677,0.093490,645.721998,False,False
138,13.030372,0.094696,645.721998,False,False
139,13.122088,0.091716,647.188842,False,False
140,13.215007,0.092919,654.195309,False,False
141,13.303726,0.088718,654.195309,False,False
142,13.395021,0.091295,656.371281,False,False
143,13.481938,0.086917,656.371281,False,False
144,13.577114,0.095176,656.371281,False,False
145,13.668526,0.091412,630.407752,False,False
146,13.765188,0.096662,630.407752,False,False
147,13.862870,0.097682,630.407752,False,False
148,13.962405,0.099535,638.251007,False,False
149,14.056412,0.094007,638.251007,False,False
150,14.149120,0.092708,639.470922,False,False
151,14.242633,0.093513,640.504652,False,False
152,14.336461,0.093828,641.622477,False,False
153,14.427561,0.091100,647.190825,False,False
154,14.521237,0.093676,641.622477,False,False
155,14.611621,0.090383,640.504652,False,False
156,14.702759,0.091139,658.336026,False,False
157,14.797707,0.094947,640.504652,False,False
158,14.895967,0.098260,637.864798,False,False
159,14.987072,0.091106,631.930763,False,False
160,15.086356,0.099284,631.930763,False,False
161,15.180420,0.094064,634.598760,False,False
162,15.279227,0.098806,637.864798,False,False
163,15.371921,0.092695,636.482609,False,False
164,15.466469,0.094548,637.864798,False,False
165,15.555435,0.088965,647.284680,False,False
166,15.649703,0.094268,656.447191,False,False
167,15.740957,0.091254,656.447191,False,False
168,15.832358,0.091401,656.447191,False,False
169,15.922312,0.089954,648.145432,False,False
170,16.018636,0.096324,648.145432,False,False
171,16.111208,0.092572,648.145432,False,False
172,16.207225,0.096016,648.145432,False,False
173,16.303509,0.096284,645.985137,False,False
174,16.394614,0.091106,645.985137,False,False
175,16.485114,0.090500,645.985137,False,False
176,16.577996,0.092881,653.530075,False,False
177,16.672123,0.094127,657.101870,False,False
178,16.760207,0.088084,657.101870,False,False
179,16.852016,0.091809,657.101870,False,False
180,16.943326,0.091310,670.936080,False,False
181,17.031700,0.088374,670.936080,False,False
182,17.121127,0.089427,657.101870,False,False
183,17.208147,0.087020,657.904731,False,False
184,17.306955,0.098807,657.904731,False,False
185,17.401276,0.094322,652.601163,False,False
186,17.492475,0.091199,643.048180,False,False
187,17.584415,0.091940,643.048180,False,False
188,17.677720,0.093306,651.130509,False,False
189,17.771625,0.093905,651.130509,False,False
190,17.863773,0.092147,651.130509,False,False
191,17.955182,0.091409,643.550433,False,False
192,18.048415,0.093233,651.130509,False,False
193,18.136061,0.087646,656.387625,False,False
194,18.230175,0.094114,656.387625,False,False
195,18.319516,0.089341,645.590167,False,False
196,18.409460,0.089944,663.818603,False,False
197,18.502398,0.092938,645.590167,False,False
198,18.596512,0.094114,645.590167,False,False
199,18.686898,0.090386,637.524472,False,False
200,18.784044,0.097146,637.524472,False,False
201,18.878730,0.094686,633.673462,False,False
202,18.973462,0.094732,633.364080,False,False
203,19.067404,0.093942,633.364080,False,False
204,19.162577,0.095173,633.673462,False,False
205,19.258258,0.095681,634.949479,False,False
206,19.352754,0.094496,634.949479,False,False
207,19.443602,0.090848,634.949479,False,False
208,19.535388,0.091786,645.444691,False,False
209,19.631237,0.095850,653.697707,False,False
210,19.720563,0.089326,653.697707,False,False
211,19.813522,0.092959,645.444691,False,False
212,19.905050,0.091528,645.444691,False,False
213,19.999429,0.094379,645.444691,False,False
214,20.098662,0.099232,643.706138,False,False
215,20.188188,0.089526,643.706138,False,False
216,20.281398,0.093210,643.706138,False,False
217,20.374705,0.093307,655.612783,False,False
218,20.466223,0.091517,655.630955,False,False
219,20.552131,0.085908,655.612783,False,False
220,20.643646,0.091515,655.630955,False,False
221,20.733599,0.089953,655.630955,False,False
222,20.829776,0.096177,667.015548,False,False
223,20.917707,0.087931,655.630955,False,False
224,21.012823,0.095117,638.847040,False,False
225,21.102585,0.089762,638.847040,False,False
226,21.196504,0.093919,650.434908,False,False
227,21.293791,0.097288,650.434908,False,False
228,21.386037,0.092246,650.434908,False,False
229,21.475077,0.089040,639.412961,False,False
230,21.564568,0.089490,650.434908,False,False
231,21.658404,0.093836,650.434908,False,False
232,21.754436,0.096032,666.820109,False,False
233,21.842522,0.088086,646.126082,False,False
234,21.935383,0.092861,646.126082,False,False
235,22.025363,0.089979,653.489308,False,False
236,22.121696,0.096333,653.489308,False,False
237,22.213510,0.091815,653.489308,False,False
238,22.303859,0.090348,653.489308,False,False
239,22.398122,0.094263,653.489308,False,False
240,22.485721,0.087598,653.489308,False,False
241,22.579866,0.094146,643.041282,False,False
242,22.671378,0.091512,638.924267,False,False
243,22.765286,0.093908,638.924267,False,False
244,22.858593,0.093307,638.924267,False,False
245,22.953504,0.094911,643.041282,False,False
