beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.089231,,679.219801,False,False
1,0.179839,0.090607,672.409946,False,False
2,0.267298,0.087460,675.705062,False,False
3,0.353687,0.086389,679.000177,False,False
4,0.448675,0.094988,686.029657,False,False
5,0.537040,0.088365,689.831174,False,False
6,0.624018,0.086978,689.831174,False,False
7,0.710200,0.086182,689.142569,False,False
8,0.790929,0.080729,689.142569,False,False
9,0.877993,0.087065,689.831174,False,False
10,0.968923,0.090929,689.142569,False,False
11,1.061599,0.092676,682.473111,False,False
12,1.148576,0.086977,671.232064,False,False
13,1.237964,0.089388,671.232064,False,False
14,1.325880,0.087916,671.728534,False,False
15,1.420293,0.094413,682.311832,False,False
16,1.509614,0.089322,682.311832,False,False
17,1.597551,0.087936,682.311832,False,False
18,1.685428,0.087878,677.876259,False,False
19,1.772369,0.086940,677.876259,False,False
20,1.861665,0.089297,677.876259,False,False
21,1.950177,0.088512,671.918761,False,False
22,2.040085,0.089908,671.918761,False,False
23,2.130673,0.090588,667.350782,False,False
24,2.223618,0.092945,667.350782,False,False
25,2.307615,0.083997,667.040749,False,False
26,2.399404,0.091789,667.040749,False,False
27,2.489283,0.089879,667.040749,False,False
28,2.579233,0.089950,667.564511,False,False
29,2.667056,0.087823,667.564511,False,False
30,2.758349,0.091293,678.272571,False,False
31,2.846809,0.088460,678.272571,False,False
32,2.935154,0.088345,678.272571,False,False
33,3.022494,0.087340,678.272571,False,False
34,3.114832,0.092339,678.272571,False,False
35,3.203883,0.089051,673.774894,False,False
36,3.291996,0.088113,671.938871,False,False
37,3.383170,0.091174,660.291267,False,False
38,3.472464,0.089294,661.806820,False,False
39,3.563957,0.091493,661.806820,False,False
40,3.654826,0.090869,661.806820,False,False
41,3.745487,0.090661,661.806820,False,False
42,3.835048,0.089561,661.806820,False,False
43,3.923383,0.088335,669.522693,False,False
44,4.014155,0.090772,669.522693,False,False
45,4.103771,0.089616,669.932482,False,False
