beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.096014,,600.265732,False,False
1,0.198003,0.101988,590.442381,False,False
2,0.299621,0.101619,589.372008,False,False
3,0.397968,0.098346,590.207985,False,False
4,0.501519,0.103552,590.207985,False,False
5,0.604017,0.102498,590.442381,False,False
6,0.705676,0.101659,594.681699,False,False
7,0.806177,0.100501,594.681699,False,False
8,0.902486,0.096309,597.009350,False,False
9,1.003381,0.100894,607.337075,False,False
10,1.099740,0.096359,607.337075,False,False
11,1.198463,0.098724,607.337075,False,False
12,1.297255,0.098792,607.337075,False,False
13,1.402102,0.104847,607.337075,False,False
14,1.503593,0.101491,607.337075,False,False
15,1.599393,0.095800,591.183789,False,False
16,1.706535,0.107142,588.234942,False,False
17,1.804370,0.097835,588.234942,False,False
18,1.906370,0.102000,588.234942,False,False
19,2.008952,0.102582,586.588755,False,False
20,2.111238,0.102286,586.588755,False,False
21,2.212081,0.100843,586.588755,False,False
22,2.316397,0.104316,586.588755,False,False
23,2.420510,0.104113,594.985228,False,False
24,2.515862,0.095353,598.749892,False,False
25,2.614954,0.099092,605.479348,False,False
26,2.712149,0.097195,605.498760,False,False
27,2.812358,0.100209,617.315678,False,False
28,2.911453,0.099095,605.498760,False,False
29,3.008206,0.096753,605.479348,False,False
30,3.099955,0.091749,598.749892,False,False
31,3.200621,0.100666,604.579763,False,False
32,3.303429,0.102807,596.030408,False,False
33,3.405715,0.102287,596.030408,False,False
34,3.504958,0.099242,596.030408,False,False
35,3.606586,0.101628,599.088889,False,False
36,3.706738,0.100152,599.088889,False,False
37,3.801839,0.095101,599.088889,False,False
38,3.898334,0.096495,599.088889,False,False
39,4.001136,0.102802,605.275168,False,False
40,4.101825,0.100689,605.275168,False,False
41,4.198300,0.096475,595.893559,False,False
42,4.297428,0.099128,595.893559,False,False
43,4.399303,0.101875,595.893559,False,False
44,4.500491,0.101188,597.662216,False,False
45,4.600883,0.100391,592.953344,False,False
46,4.703070,0.102188,592.953344,False,False
47,4.800787,0.097717,597.662216,False,False
48,4.905406,0.104618,597.662216,False,False
49,5.004965,0.099559,594.948336,False,False
50,5.104786,0.099821,601.075472,False,False
51,5.205635,0.100849,601.075472,False,False
52,5.308276,0.102641,602.657008,False,False
53,5.406163,0.097887,601.075472,False,False
54,5.503299,0.097136,603.358943,False,False
55,5.602084,0.098785,607.377525,False,False
56,5.704907,0.102823,607.377525,False,False
57,5.804350,0.099443,603.917391,False,False
58,5.902708,0.098357,603.358943,False,False
59,6.004076,0.101368,603.358943,False,False
60,6.103427,0.099351,603.917391,False,False
61,6.208545,0.105118,607.268538,False,False
62,6.305641,0.097096,607.268538,False,False
63,6.404444,0.098803,608.502361,False,False
64,6.502256,0.097811,608.502361,False,False
65,6.600858,0.098603,608.648926,False,False
66,6.699437,0.098579,608.648926,False,False
67,6.798246,0.098809,609.266567,False,False
68,6.891875,0.093629,608.648926,False,False
69,6.990354,0.098479,608.648926,False,False
70,7.088218,0.097863,609.266567,False,False
71,7.188711,0.100493,613.098927,False,False
72,7.288935,0.100224,613.098927,False,False
73,7.384108,0.095173,613.098927,False,False
74,7.481125,0.097017,614.943206,False,False
75,7.576110,0.094985,614.943206,False,False
76,7.675134,0.099024,618.446132,False,False
77,7.772704,0.097570,618.446132,False,False
78,7.873440,0.100736,614.943206,False,False
79,7.970437,0.096997,605.910956,False,False
80,8.067018,0.096580,603.410648,False,False
81,8.166544,0.099526,602.858062,False,False
82,8.265978,0.099435,602.858062,False,False
83,8.368133,0.102155,588.617170,False,False
84,8.470067,0.101934,588.617170,False,False
85,8.573474,0.103407,588.617170,False,False
86,8.677796,0.104321,587.342529,False,False
87,8.778197,0.100401,588.617170,False,False
88,8.876900,0.098703,597.601463,False,False
89,8.981013,0.104113,597.685099,False,False
90,9.081400,0.100387,607.882532,False,False
91,9.180015,0.098614,608.429852,False,False
92,9.277390,0.097375,609.295418,False,False
93,9.375021,0.097632,609.295418,False,False
94,9.472344,0.097322,609.295418,False,False
95,9.570818,0.098474,611.705982,False,False
96,9.670742,0.099924,611.705982,False,False
97,9.771100,0.100359,611.705982,False,False
98,9.869187,0.098086,609.295418,False,False
99,9.964493,0.095306,611.705982,False,False
100,10.061073,0.096580,611.705982,False,False
101,10.161291,0.100217,611.705982,False,False
102,10.259169,0.097878,607.034582,False,False
103,10.358010,0.098841,607.034582,False,False
104,10.457938,0.099928,600.598929,False,False
105,10.560713,0.102775,605.280208,False,False
106,10.658979,0.098266,604.067836,False,False
107,10.758880,0.099900,604.067836,False,False
108,10.858007,0.099128,605.213976,False,False
109,10.957334,0.099327,605.228995,False,False
110,11.056470,0.099136,605.213976,False,False
111,11.155608,0.099138,605.228995,False,False
112,11.253358,0.097749,605.213976,False,False
113,11.352879,0.099522,605.228995,False,False
114,11.449132,0.096252,613.815943,False,False
115,11.553334,0.104202,613.815943,False,False
116,11.651054,0.097720,614.001706,False,False
117,11.746867,0.095814,614.001706,False,False
118,11.848353,0.101486,614.001706,False,False
119,11.942043,0.093690,614.001706,False,False
120,12.044265,0.102222,614.352346,False,False
121,12.137245,0.092980,613.667396,False,False
122,12.238728,0.101483,613.667396,False,False
123,12.336392,0.097664,604.858209,False,False
124,12.434165,0.097773,604.858209,False,False
125,12.536336,0.102171,604.858209,False,False
126,12.635533,0.099197,608.887000,False,False
127,12.737867,0.102335,604.858209,False,False
128,12.836408,0.098540,604.858209,False,False
129,12.929125,0.092717,604.858209,False,False
130,13.029985,0.100860,606.405991,False,False
131,13.127253,0.097267,606.405991,False,False
132,13.230820,0.103567,606.405991,False,False
133,13.329763,0.098944,606.405991,False,False
134,13.429533,0.099770,610.627230,False,False
135,13.527793,0.098260,610.274295,False,False
136,13.625812,0.098019,610.274295,False,False
137,13.723998,0.098187,610.377416,False,False
138,13.822315,0.098316,610.377416,False,False
139,13.923202,0.100887,610.377416,False,False
140,14.021502,0.098300,610.274295,False,False
141,14.121534,0.100033,602.499158,False,False
142,14.218438,0.096903,602.499158,False,False
143,14.320357,0.101919,610.377416,False,False
144,14.419942,0.099585,614.463551,False,False
145,14.516332,0.096390,619.173451,False,False
146,14.613978,0.097646,614.463551,False,False
147,14.710424,0.096446,614.463551,False,False
148,14.805392,0.094968,614.463551,False,False
149,14.903585,0.098193,611.519270,False,False
150,15.003825,0.100240,611.519270,False,False
151,15.101941,0.098116,611.519270,False,False
152,15.204456,0.102515,611.042628,False,False
153,15.300825,0.096369,601.086910,False,False
154,15.391053,0.090227,611.519270,False,False
