frame,time_s,x,y,motion,freezing
0,0.000000,320.916007,239.852871,,False
1,0.033333,322.319157,240.318282,2.952398,False
2,0.066667,322.132102,239.889507,0.760297,False
3,0.100000,322.235321,237.928874,3.504611,False
4,0.133333,322.431411,236.758472,2.144623,False
5,0.166667,321.813202,236.995120,1.119401,False
6,0.200000,322.660883,238.147009,2.713079,False
7,0.233333,323.139034,238.739336,1.330421,False
8,0.266667,322.777774,238.773243,0.756361,False
9,0.300000,321.478346,239.216389,2.597489,False
10,0.333333,320.723028,239.542947,1.827940,False
11,0.366667,321.289632,239.601330,1.104034,False
12,0.400000,320.233817,239.334235,1.781757,False
13,0.433333,320.810743,238.168504,2.306871,False
14,0.466667,319.261686,237.809571,2.556965,False
15,0.500000,320.087201,236.373125,2.955965,False
16,0.533333,319.506112,236.641035,1.153315,False
17,0.566667,319.829126,236.437124,0.692483,False
18,0.600000,319.409748,235.686614,1.515936,False
19,0.633333,319.866180,236.789718,2.767514,False
20,0.666667,320.717424,236.644663,1.380570,False
21,0.700000,322.033495,236.299758,2.636442,False
22,0.733333,322.357035,236.970298,1.522627,False
23,0.766667,323.418587,236.615538,2.419478,False
24,0.800000,323.089244,236.391951,0.673946,False
25,0.833333,323.283120,236.976519,1.068196,False
26,0.866667,323.551826,236.474862,1.061235,False
27,0.900000,322.144034,235.551833,3.083015,False
28,0.933333,321.499663,235.722301,1.072263,False
29,0.966667,321.816736,235.634326,0.585012,False
30,1.000000,320.518596,234.927840,2.800658,False
31,1.033333,320.174645,235.200363,0.777595,False
32,1.066667,320.319976,235.101457,0.351095,False
33,1.100000,320.614883,234.532163,1.186008,False
34,1.133333,319.961099,235.541341,2.148836,False
35,1.166667,318.936736,236.855802,2.955737,False
36,1.200000,319.434187,237.283025,1.140396,False
37,1.233333,318.946341,237.565944,1.144044,False
38,1.266667,317.777320,237.560338,1.767078,False
39,1.300000,318.600103,236.756280,2.256456,False
40,1.333333,318.016221,236.588893,1.156893,False
41,1.366667,317.830208,236.931876,0.674346,False
42,1.400000,318.749039,237.143074,1.681269,False
43,1.433333,318.621329,237.931156,1.231098,False
44,1.466667,319.824523,239.071487,3.174095,False
45,1.500000,319.674310,239.931590,1.704677,False
46,1.533333,319.305509,238.520498,3.130692,False
47,1.566667,321.024065,238.459499,3.102039,False
48,1.600000,321.627261,238.044868,1.228215,False
49,1.633333,321.693370,237.828319,0.463060,False
50,1.666667,320.482763,238.277114,2.574273,False
51,1.700000,319.835112,238.234520,1.262867,False
52,1.733333,320.444895,237.554811,1.588063,False
53,1.766667,319.740275,236.497102,2.431285,False
54,1.800000,320.655411,236.581113,2.297643,False
55,1.833333,318.236289,237.418500,4.497113,False
56,1.866667,317.380933,237.336868,1.723423,False
57,1.900000,317.684823,238.294405,1.783319,False
58,1.933333,317.312455,237.695350,1.213007,False
59,1.966667,317.030555,237.761296,0.565860,False
60,2.000000,317.179731,238.559319,1.510625,False
61,2.033333,317.701894,239.130791,1.551427,False
62,2.066667,318.458893,240.039850,2.117489,False
63,2.100000,318.496857,239.162466,1.393364,False
64,2.133333,318.444671,239.690231,1.005624,False
65,2.166667,319.023156,239.322734,1.243503,False
66,2.200000,318.649620,238.603267,1.465564,False
67,2.233333,318.912361,238.583059,0.507126,False
68,2.266667,318.251921,238.378082,1.322253,False
69,2.300000,318.333056,239.602704,2.329695,False
70,2.333333,317.629803,237.883263,2.941874,False
71,2.366667,317.383031,240.176175,4.121395,False
72,2.400000,318.308126,240.759387,1.805306,False
73,2.433333,317.804689,242.089518,2.424087,False
74,2.466667,317.892773,242.044973,0.191840,False
75,2.500000,318.940819,241.627745,2.419907,False
76,2.533333,318.148485,242.905855,2.618493,False
77,2.566667,317.937775,244.143130,2.534055,False
78,2.600000,319.846228,245.218763,3.585567,False
79,2.633333,320.959122,244.456408,2.617061,False
80,2.666667,319.074968,243.392463,3.936542,False
81,2.700000,319.764882,243.072116,1.274693,False
82,2.733333,320.385510,244.068017,2.160321,False
83,2.766667,320.208811,244.934326,1.448152,False
84,2.800000,319.274917,244.811374,1.617380,False
85,2.833333,318.493914,245.155261,1.994850,False
86,2.866667,318.956266,245.625017,1.208309,False
87,2.900000,318.461200,246.695520,2.527247,False
88,2.933333,318.008680,247.281529,1.554521,False
89,2.966667,319.512376,246.759143,2.868497,False
90,3.000000,318.808935,247.191406,1.596744,False
91,3.033333,319.120940,247.737811,1.340996,False
92,3.066667,318.519273,248.971645,2.637297,False
93,3.100000,319.244908,248.528243,1.592939,False
94,3.133333,320.223023,248.656162,1.934946,False
95,3.166667,317.886096,250.165960,5.382789,False
96,3.200000,318.608962,252.040188,3.913617,False
97,3.233333,319.022208,252.716954,1.365448,False
98,3.266667,318.342807,252.409301,1.594741,False
99,3.300000,319.028749,252.473760,1.317325,False
100,3.333333,319.557619,253.282786,1.693440,False
101,3.366667,318.686130,253.340394,1.474932,False
102,3.400000,319.307312,253.409462,1.251401,False
103,3.433333,319.630747,254.943197,3.067760,False
104,3.466667,319.890741,253.713317,1.857067,False
105,3.500000,320.109318,254.561576,1.747517,False
106,3.533333,321.267980,255.177585,2.611005,False
107,3.566667,321.151980,254.039596,2.485408,False
108,3.600000,321.525995,256.070293,3.930776,False
109,3.633333,321.649145,256.503767,0.823545,False
110,3.666667,322.458651,256.762718,1.674138,False
111,3.700000,321.860203,257.682100,1.852989,False
112,3.733333,321.291456,257.738782,1.024491,False
113,3.766667,321.202835,257.518640,0.379129,False
114,3.800000,320.877069,256.908486,1.145810,False
115,3.833333,322.128200,258.288160,3.083288,False
116,3.866667,321.665323,258.849468,1.458745,False
117,3.900000,321.097479,259.887509,2.267947,False
118,3.933333,320.142425,259.164055,2.250100,False
119,3.966667,320.578836,259.482322,1.004887,False
120,4.000000,321.355772,260.353653,2.677804,False
121,4.033333,321.282221,261.305154,1.809237,False
122,4.066667,322.042042,263.171387,3.699485,False
123,4.100000,322.773476,262.946213,1.448485,False
124,4.133333,321.950002,262.092193,2.246585,False
125,4.166667,322.857809,261.912737,1.810677,False
126,4.200000,322.918096,262.031612,0.254561,False
127,4.233333,323.075832,260.808252,2.567625,False
128,4.266667,322.528611,260.900164,1.137896,False
129,4.300000,321.926081,262.174739,2.697431,False
130,4.333333,322.240471,261.823218,0.802308,False
131,4.366667,322.683503,260.728092,2.459003,False
132,4.400000,321.895451,261.529574,1.942053,False
133,4.433333,321.306896,261.281531,1.096962,False
134,4.466667,321.917048,261.275261,1.137336,False
135,4.500000,322.645239,261.451515,1.519407,False
136,4.533333,323.198587,262.661048,2.345995,False
137,4.566667,323.722696,262.350511,1.014284,False
138,4.600000,323.109271,262.060382,1.431311,False
139,4.633333,323.349497,261.817461,0.677548,False
140,4.666667,323.405904,261.290931,0.968635,False
141,4.700000,323.823377,260.962209,1.032014,False
142,4.733333,324.559321,260.724838,1.451621,False
143,4.766667,322.363959,261.395545,4.079095,False
144,4.800000,322.484095,261.176649,0.409000,False
145,4.833333,321.225093,260.946258,2.524496,False
146,4.866667,320.802610,261.125685,0.721605,False
147,4.900000,321.276441,261.775723,1.610159,False
148,4.933333,320.607979,261.298281,1.498143,False
149,4.966667,320.431455,260.868085,1.050850,False
150,5.000000,319.303078,260.939748,2.128900,False
151,5.033333,318.757330,260.882569,1.061385,False
152,5.066667,319.273926,260.757060,0.852404,False
153,5.100000,319.770701,260.794942,0.905090,False
154,5.133333,319.794538,260.705279,0.161807,False
155,5.166667,319.291153,260.540725,0.829978,False
156,5.200000,319.992305,260.921580,1.431467,False
157,5.233333,320.423512,261.409411,1.217439,False
158,5.266667,319.570486,263.974180,4.797867,False
159,5.300000,319.760780,264.395026,0.819610,False
160,5.333333,319.939891,263.200444,2.213190,False
161,5.366667,321.544550,262.643107,3.378555,False
162,5.400000,321.154694,261.195796,3.326874,False
163,5.433333,320.229128,260.270541,2.640358,False
164,5.466667,321.538243,259.126052,3.976771,False
165,5.500000,320.225586,259.995657,2.789587,False
166,5.533333,319.659863,260.921684,1.952333,False
167,5.566667,319.355429,259.552293,3.210448,False
168,5.600000,320.026260,259.637140,1.359709,False
169,5.633333,321.161450,259.756524,2.347740,False
170,5.666667,320.768985,261.151300,2.365275,False
171,5.700000,321.183533,261.186219,0.723129,False
172,5.733333,321.727182,261.047595,1.113935,False
173,5.766667,321.099794,262.507726,3.146265,False
174,5.800000,320.766781,263.653831,2.406166,False
175,5.833333,321.246572,263.187157,1.226037,False
176,5.866667,320.456800,263.598043,1.494268,False
177,5.900000,322.278949,262.550952,3.798136,False
178,5.933333,321.324223,262.254378,1.701727,False
179,5.966667,322.141726,262.369655,1.837178,False
180,6.000000,321.891816,261.642916,1.539594,False
181,6.033333,321.025042,262.212972,1.640716,False
182,6.066667,320.779276,262.138637,0.465981,False
183,6.100000,319.802734,261.125434,2.652637,False
184,6.133333,320.236035,261.505726,1.233870,False
185,6.166667,319.489547,261.871833,1.670669,False
186,6.200000,319.864898,262.023260,0.712548,False
187,6.233333,319.873629,262.349936,0.700743,False
188,6.266667,320.460331,261.169115,2.974329,False
189,6.300000,321.784326,261.422849,3.002265,False
190,6.333333,323.470764,260.752237,3.293559,False
191,6.366667,324.943176,260.519344,2.609069,False
192,6.400000,323.953291,260.726190,1.853593,False
193,6.433333,323.768450,260.451154,0.727860,False
194,6.466667,324.786181,260.974641,2.177698,False
195,6.500000,324.621237,262.053860,2.187683,False
196,6.533333,326.536428,262.217982,3.352573,False
197,6.566667,326.497219,263.160760,1.752129,False
198,6.600000,326.337500,261.979801,2.683235,False
199,6.633333,327.027136,262.536033,1.640643,False
200,6.666667,326.709124,263.678203,2.108699,False
201,6.700000,326.077912,264.067748,1.409303,False
202,6.733333,326.874890,263.897829,1.428271,False
203,6.766667,327.959230,264.105460,2.473803,False
204,6.800000,329.073951,263.742020,2.121938,False
205,6.833333,329.436088,264.652968,2.488027,False
206,6.866667,330.204725,264.495672,1.568075,False
207,6.900000,329.136059,265.809398,3.200215,False
208,6.933333,328.016879,265.868982,2.349313,False
209,6.966667,327.280372,264.934203,2.562005,False
210,7.000000,327.596325,264.858415,0.589466,False
211,7.033333,326.604058,265.392889,2.152721,False
212,7.066667,326.286412,265.706540,1.040907,False
213,7.100000,326.325421,266.413885,1.339084,False
214,7.133333,326.194670,266.731390,0.547036,False
215,7.166667,326.157149,266.150028,0.886944,False
216,7.200000,326.120367,267.251005,1.971395,False
217,7.233333,326.733896,267.366502,1.135595,False
