frame,time_s,x,y,motion,freezing
0,0.000000,321.416054,239.694619,,False
1,0.033333,322.397892,238.682360,2.616276,False
2,0.066667,322.135159,238.260183,0.876362,False
3,0.100000,321.872919,238.663449,0.823232,False
4,0.133333,320.956475,238.284834,1.720572,False
5,0.166667,320.954736,238.324477,0.067820,False
6,0.200000,320.745146,238.004189,0.666443,False
7,0.233333,320.525668,238.803808,1.664809,False
8,0.266667,319.328137,238.742293,2.014698,False
9,0.300000,318.814206,238.011834,1.602816,False
10,0.333333,318.124361,238.889048,2.372669,False
11,0.366667,318.008522,237.523333,3.084834,False
12,0.400000,317.708702,237.996757,0.887556,False
13,0.433333,317.470201,238.008888,0.436044,False
14,0.466667,317.721006,237.282460,1.494195,False
15,0.500000,317.343460,236.559477,1.512698,False
16,0.533333,318.469411,235.821654,2.544058,False
17,0.566667,318.117339,235.161847,1.639079,False
18,0.600000,319.102298,235.278944,1.982741,False
19,0.633333,318.801679,235.164057,0.629844,False
20,0.666667,318.798098,234.543559,1.300117,False
21,0.700000,318.800735,234.071196,0.947254,False
22,0.733333,318.591675,234.153834,0.420711,False
23,0.766667,318.741475,234.650194,0.920428,False
24,0.800000,317.649982,233.782917,2.506369,False
25,0.833333,318.637453,234.814450,2.691921,False
26,0.866667,319.073677,234.551172,0.740062,False
27,0.900000,319.092371,235.257016,1.586026,False
28,0.933333,318.891237,236.445065,2.336564,False
29,0.966667,318.380566,235.914536,1.647110,False
30,1.000000,318.540209,235.271230,1.136999,False
31,1.033333,319.296647,236.584126,2.997347,False
32,1.066667,319.524624,237.871481,3.046581,False
33,1.100000,320.268278,238.215521,1.277233,False
34,1.133333,322.017450,237.468999,3.286712,False
35,1.166667,322.404440,237.469510,0.709114,False
36,1.200000,321.877086,237.518116,1.211245,False
37,1.233333,322.055509,236.792150,1.528532,False
38,1.266667,321.900743,236.470875,0.736902,False
39,1.300000,320.678922,235.952302,2.692165,False
40,1.333333,321.578313,236.935466,2.213324,False
41,1.366667,321.148593,237.676320,1.498545,False
42,1.400000,321.123026,237.108966,1.043833,False
43,1.433333,321.836112,238.566827,2.906913,False
44,1.466667,323.922139,240.147679,5.167022,False
45,1.500000,323.551895,239.265460,1.813857,False
46,1.533333,322.041760,238.680240,2.949449,False
47,1.566667,322.231828,240.238252,2.837077,False
48,1.600000,322.513975,239.133706,2.274609,False
49,1.633333,321.686529,237.522322,3.741255,False
50,1.666667,322.024244,238.134958,1.058066,False
51,1.700000,322.001981,238.376531,0.519490,False
52,1.733333,322.701606,237.974814,1.471662,False
53,1.766667,322.761788,239.728601,3.107680,False
54,1.800000,322.084600,239.481076,1.546522,False
55,1.833333,322.281331,239.164147,0.672968,False
56,1.866667,323.025688,239.789618,1.546787,False
57,1.900000,322.447355,238.950537,1.796340,False
58,1.933333,322.153194,240.294741,2.667413,False
59,1.966667,322.154284,240.354268,0.095106,False
60,2.000000,321.650142,240.340078,1.093771,False
61,2.033333,322.067414,239.590841,1.503790,False
62,2.066667,322.413615,240.117985,1.361488,False
63,2.100000,323.628498,241.419131,3.128373,False
64,2.133333,324.468041,240.668021,2.209480,False
65,2.166667,324.236808,241.657199,1.801257,False
66,2.200000,323.107534,241.693613,2.252489,False
67,2.233333,323.313348,240.706487,1.739116,False
68,2.266667,322.683365,240.655639,0.920070,False
69,2.300000,322.233344,239.964829,2.021662,False
70,2.333333,321.929600,240.329712,0.866252,False
71,2.366667,322.185610,240.844921,1.074968,False
72,2.400000,322.465473,240.689661,0.516959,False
73,2.433333,322.212067,241.020265,0.895639,False
74,2.466667,321.224327,240.765503,1.396981,False
75,2.500000,321.068715,240.171957,1.053006,False
76,2.533333,320.294647,241.903979,4.950788,False
77,2.566667,320.679407,242.478726,1.393166,False
78,2.600000,320.743676,242.652256,0.399691,False
79,2.633333,320.938505,243.811666,2.399001,False
80,2.666667,321.874528,241.696129,4.834958,False
81,2.700000,320.975296,240.413658,2.682476,False
82,2.733333,322.139387,240.471658,2.342859,False
83,2.766667,321.225154,240.785710,2.323838,False
84,2.800000,321.794345,240.471220,1.211279,False
85,2.833333,321.948362,240.751541,0.595019,False
86,2.866667,321.757608,241.023006,0.574365,False
87,2.900000,321.905539,241.066033,0.361445,False
88,2.933333,323.011759,241.073445,2.120896,False
89,2.966667,322.794453,239.961150,2.586432,False
90,3.000000,325.259132,240.424312,4.375200,False
91,3.033333,326.216523,239.491995,2.696368,False
92,3.066667,327.913159,238.809237,3.313186,False
93,3.100000,326.677946,239.017394,2.361367,False
94,3.133333,327.290741,237.459282,2.943427,False
95,3.166667,326.627840,237.874966,1.608533,False
96,3.200000,327.004752,238.010327,0.860786,False
97,3.233333,327.722801,238.449690,1.325701,False
98,3.266667,327.173643,237.822263,1.386363,False
99,3.300000,328.110110,237.772355,1.496377,False
100,3.333333,327.248487,237.096543,1.673479,False
101,3.366667,327.340818,236.766175,0.611904,False
102,3.400000,326.129363,236.346019,2.288338,False
103,3.433333,326.821886,235.012693,2.608615,False
104,3.466667,326.134110,234.653709,1.816425,False
105,3.500000,327.498059,234.823537,2.321525,False
106,3.533333,328.243314,233.949891,1.898021,False
107,3.566667,329.706129,235.531611,4.717381,False
108,3.600000,328.783799,235.425672,1.667626,False
109,3.633333,328.563503,237.025836,2.913732,False
110,3.666667,328.932015,236.569422,1.062951,False
111,3.700000,327.826682,237.923434,3.044638,False
112,3.733333,327.973502,237.980276,0.305874,False
113,3.766667,326.894884,238.379519,2.452017,False
114,3.800000,327.073449,239.149017,1.362345,False
115,3.833333,327.535334,239.679433,1.160529,False
116,3.866667,328.258059,239.419959,1.352690,False
117,3.900000,329.695016,239.489206,2.379318,False
118,3.933333,330.112863,240.976142,3.080053,False
119,3.966667,330.790951,241.179126,1.423302,False
120,4.000000,330.552554,240.001248,2.446455,False
121,4.033333,331.320412,239.996415,1.459645,False
122,4.066667,331.223810,238.961696,1.853960,False
123,4.100000,330.372355,239.514365,1.771300,False
124,4.133333,329.215827,239.402556,2.114245,False
125,4.166667,327.889412,239.919004,2.764477,False
126,4.200000,327.392777,239.077282,1.969165,False
127,4.233333,328.407569,239.995769,2.736419,False
128,4.266667,328.115868,239.010940,1.871399,False
129,4.300000,328.686121,240.289205,2.262458,False
130,4.333333,327.638991,240.542832,1.903805,False
131,4.366667,327.684178,240.372404,0.318035,False
132,4.400000,326.874335,240.095235,1.800233,False
133,4.433333,326.665894,241.051741,1.655105,False
134,4.466667,326.350493,241.326217,0.747896,False
135,4.500000,325.560564,240.960352,1.898826,False
136,4.533333,325.565069,239.665664,2.393533,False
137,4.566667,324.774724,240.477523,2.221047,False
138,4.600000,324.383177,240.107450,1.010345,False
139,4.633333,324.927909,240.114046,1.124425,False
140,4.666667,324.956117,239.144589,1.850908,False
141,4.700000,324.154955,240.388236,2.624748,False
142,4.733333,324.796172,240.856699,1.400546,False
143,4.766667,324.209036,241.364282,1.595532,False
144,4.800000,324.872963,242.854362,3.001499,False
145,4.833333,325.258456,241.321188,2.914831,False
146,4.866667,325.391743,241.610925,0.678472,False
147,4.900000,325.140914,241.194066,0.828433,False
148,4.933333,325.243614,240.951571,0.436954,False
149,4.966667,323.618989,240.444002,3.147897,False
150,5.000000,325.103535,240.124518,2.709696,False
151,5.033333,325.157718,239.541327,0.983332,False
152,5.066667,324.546213,240.182338,1.929597,False
153,5.100000,325.366925,239.118712,2.550124,False
154,5.133333,325.438951,239.136926,0.147464,False
