frame,time_s,x,y,motion,freezing
0,0.000000,319.170943,241.206375,,False
1,0.033333,318.300865,239.818462,3.318464,False
2,0.066667,318.253769,239.106653,1.555936,False
3,0.100000,318.035682,238.283851,1.600684,False
4,0.133333,318.415854,238.659611,1.118360,False
5,0.166667,317.915498,237.611161,1.838969,False
6,0.200000,317.532383,238.332132,1.388384,False
7,0.233333,316.932106,238.252661,1.313695,False
8,0.266667,316.180445,237.873612,1.853403,False
9,0.300000,317.113822,236.936258,2.605975,False
10,0.333333,316.758613,238.629278,3.825991,False
11,0.366667,317.243367,239.666109,2.522049,False
12,0.400000,316.769811,240.260668,1.379710,False
13,0.433333,317.217755,239.704847,1.395434,False
14,0.466667,317.766987,239.346883,1.052129,False
15,0.500000,317.179249,240.874691,3.385349,False
16,0.533333,317.088471,240.775021,0.311710,False
17,0.566667,316.582938,240.065025,1.538834,False
18,0.600000,316.105215,240.400248,1.026117,False
19,0.633333,315.866889,240.368708,0.382111,False
20,0.666667,315.794246,239.192332,2.102987,False
21,0.700000,314.028954,238.526678,3.428826,False
22,0.733333,313.628500,237.629281,1.996849,False
23,0.766667,313.291281,236.129220,2.664823,False
24,0.800000,313.313286,236.716754,1.227055,False
25,0.833333,312.715467,236.712684,1.034079,False
26,0.866667,313.549332,237.108608,2.087726,False
27,0.900000,312.779620,236.328121,1.760760,False
28,0.933333,312.584836,236.166898,0.476530,False
29,0.966667,313.295748,235.913214,1.537621,False
30,1.000000,313.767534,237.175833,2.604266,False
31,1.033333,313.897476,237.346601,0.393420,False
32,1.066667,314.006210,237.725515,0.707572,False
33,1.100000,313.982243,237.043741,1.040013,False
34,1.133333,313.973804,237.683368,1.487096,False
35,1.166667,312.961913,235.963630,4.163650,False
36,1.200000,312.476776,236.599324,1.591099,False
37,1.233333,311.670019,237.882018,2.626535,False
38,1.266667,311.796300,238.178337,0.655254,False
39,1.300000,312.189096,239.184789,2.164646,False
40,1.333333,311.738710,238.708718,1.160544,False
41,1.366667,311.331795,238.983247,0.797607,False
42,1.400000,310.899337,238.150635,1.595427,False
43,1.433333,311.583563,238.051760,1.206508,False
44,1.466667,311.527700,238.459152,0.909402,False
45,1.500000,311.772050,237.670381,1.858879,False
46,1.533333,310.744233,237.604762,1.892449,False
47,1.566667,310.022570,238.102635,1.806904,False
48,1.600000,309.411200,237.563517,1.549710,False
49,1.633333,308.567651,237.722026,1.539989,False
50,1.666667,309.295207,237.236881,1.878129,False
51,1.700000,309.209762,238.541473,2.321034,False
52,1.733333,310.401582,239.503142,2.554126,False
53,1.766667,312.615050,239.782370,3.995350,False
54,1.800000,311.150922,238.869589,2.890282,False
55,1.833333,311.025386,239.759053,1.435976,False
56,1.866667,311.417243,238.502068,2.830291,False
57,1.900000,312.186669,238.132063,1.684120,False
58,1.933333,312.337577,237.080830,1.676140,False
59,1.966667,311.821198,235.784355,2.929990,False
60,2.000000,311.495227,235.428125,0.877978,False
61,2.033333,312.190360,235.798349,1.500777,False
62,2.066667,310.352471,235.958507,3.600281,False
63,2.100000,311.580568,233.723913,5.075151,False
64,2.133333,312.346576,233.912688,1.285258,False
65,2.166667,312.295597,233.606753,0.512958,False
66,2.200000,312.497603,231.966738,3.283380,False
67,2.233333,311.821460,231.715215,1.482356,False
68,2.266667,311.477012,231.936761,0.864956,False
69,2.300000,311.232838,231.723490,0.687908,False
70,2.333333,312.237886,231.566870,1.758334,False
71,2.366667,312.374021,230.733955,1.667771,False
72,2.400000,312.227194,229.625126,2.027701,False
73,2.433333,312.008609,229.640665,0.406778,False
74,2.466667,313.137623,229.635250,1.920808,False
75,2.500000,312.840305,229.891904,0.734745,False
76,2.533333,312.979609,231.615854,3.616519,False
77,2.566667,313.649581,231.724577,1.141117,False
78,2.600000,312.844725,232.662236,2.318719,False
79,2.633333,312.591772,231.648781,1.998229,False
80,2.666667,312.426631,231.441780,0.460960,False
81,2.700000,311.162977,231.150567,2.500406,False
82,2.733333,311.399577,231.321886,0.558202,False
83,2.766667,311.811176,232.197958,1.774030,False
84,2.800000,310.966053,231.541852,2.010595,False
85,2.833333,311.028218,231.258311,0.473014,False
86,2.866667,311.177417,230.353072,1.859992,False
87,2.900000,311.156516,230.501424,0.308080,False
88,2.933333,310.731632,229.928110,1.299442,False
89,2.966667,311.061949,230.234802,0.820434,False
90,3.000000,310.960083,231.963562,3.868918,False
91,3.033333,312.210922,231.202731,2.853916,False
92,3.066667,311.892926,232.205725,1.774416,False
93,3.100000,313.275593,231.370116,3.737828,False
94,3.133333,314.049295,230.996588,1.768819,False
95,3.166667,313.416059,230.111183,1.882695,False
96,3.200000,312.666025,231.790043,3.127078,False
97,3.233333,311.724131,232.214646,2.441178,False
98,3.266667,311.027143,232.536116,1.467440,False
99,3.300000,310.623811,232.961838,1.089858,False
100,3.333333,311.704940,232.353644,2.225864,False
101,3.366667,311.515176,232.318108,0.381237,False
102,3.400000,310.622217,231.488212,2.127687,False
103,3.433333,309.171057,230.932864,2.728089,False
104,3.466667,308.385416,231.238388,1.665463,False
105,3.500000,306.964744,231.986334,2.901371,False
106,3.533333,305.536736,234.323041,5.503396,False
107,3.566667,305.841003,232.877194,2.348232,False
108,3.600000,306.654813,232.300854,1.729524,False
109,3.633333,307.072838,233.529526,2.569023,False
110,3.666667,306.695905,233.555448,0.699758,False
111,3.700000,305.738928,233.368426,1.719354,False
112,3.733333,305.301306,233.911529,1.499378,False
113,3.766667,304.252137,233.849279,1.874329,False
114,3.800000,303.907041,233.681078,0.706168,False
115,3.833333,303.901897,233.440298,0.457002,False
116,3.866667,302.243328,232.676168,3.066515,False
117,3.900000,303.041841,232.157878,1.837155,False
118,3.933333,302.910463,232.145758,0.207853,False
119,3.966667,302.652825,233.450032,2.364962,False
120,4.000000,302.841505,232.884391,1.201790,False
121,4.033333,302.345293,233.031440,0.958656,False
122,4.066667,302.196155,233.096617,0.297885,False
123,4.100000,302.440024,233.711897,1.148333,False
124,4.133333,302.665887,234.274642,1.238427,False
125,4.166667,304.550300,234.215731,3.334713,False
126,4.200000,305.250940,234.342482,1.238015,False
127,4.233333,304.975926,235.536304,1.823186,False
128,4.266667,304.351614,233.971750,2.856675,False
129,4.300000,303.261965,233.846686,2.133594,False
130,4.333333,303.361252,234.015755,0.421866,False
131,4.366667,303.136616,233.886186,0.524358,False
132,4.400000,302.851686,234.334018,0.947291,False
133,4.433333,302.703417,231.744682,4.966558,False
134,4.466667,302.517752,231.125832,1.056366,False
135,4.500000,302.591828,232.268442,1.994096,False
136,4.533333,302.353944,233.614378,2.505595,False
137,4.566667,301.439968,234.707492,2.570231,False
138,4.600000,302.137100,233.319735,3.228838,False
139,4.633333,301.582447,232.808986,1.664438,False
140,4.666667,301.326929,234.398843,3.473208,False
141,4.700000,300.081427,235.459199,3.494318,False
142,4.733333,299.227773,235.568952,1.626128,False
143,4.766667,299.504700,237.826594,3.807299,False
144,4.800000,299.648712,237.272063,0.876664,False
145,4.833333,300.195467,237.051028,1.066249,False
146,4.866667,299.064850,237.503104,2.334381,False
147,4.900000,299.709433,237.277814,1.408158,False
148,4.933333,301.511466,238.570464,4.368942,False
149,4.966667,300.620726,238.844180,1.825285,False
150,5.000000,302.030432,239.057787,2.674550,False
151,5.033333,304.210524,238.191896,4.405435,False
152,5.066667,303.351296,239.070691,2.763754,False
153,5.100000,302.772889,238.337021,1.390011,False
154,5.133333,303.527355,238.095670,1.769150,False
155,5.166667,303.573617,238.154437,0.168992,True
156,5.200000,303.507405,238.201432,0.154330,True
157,5.233333,302.078783,238.804393,3.193776,False
158,5.266667,301.799222,237.604969,2.236859,False
159,5.300000,300.003491,237.879483,3.593814,False
160,5.333333,300.311698,236.388675,2.872220,False
161,5.366667,300.879514,236.038539,1.090012,False
162,5.400000,301.160243,236.104849,0.560117,False
163,5.433333,303.030814,236.888519,3.604585,False
164,5.466667,303.486250,238.838048,3.752913,False
165,5.500000,302.327937,238.899767,1.926558,False
166,5.533333,302.374693,240.023903,1.923891,False
167,5.566667,302.436689,238.631278,2.056084,False
168,5.600000,302.257258,238.098579,1.003032,False
169,5.633333,300.918998,239.581483,3.444656,False
170,5.666667,301.651561,240.178016,1.762583,False
171,5.700000,301.804817,240.851877,1.482262,False
172,5.733333,301.663399,241.390905,0.878975,False
173,5.766667,301.003361,241.455780,1.316462,False
174,5.800000,301.514332,240.959548,1.315757,False
175,5.833333,300.540699,241.276582,1.623552,False
176,5.866667,300.160163,240.916365,1.030553,False
177,5.900000,300.321089,241.352349,0.806151,False
178,5.933333,301.452072,241.198791,2.471066,False
179,5.966667,301.931279,240.934937,0.970943,False
180,6.000000,302.527493,241.804840,1.773578,False
