beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.102888,,583.367527,False,False
1,0.202110,0.099223,583.574928,False,False
2,0.307909,0.105798,583.367527,False,False
3,0.410723,0.102815,583.160125,False,False
4,0.511526,0.100803,577.507864,False,False
5,0.615421,0.103895,577.507864,False,False
6,0.722559,0.107138,582.270460,False,False
7,0.827579,0.105020,582.270460,False,False
8,0.930399,0.102820,577.507864,False,False
9,1.033443,0.103045,571.318871,False,False
10,1.132983,0.099540,582.270460,False,False
11,1.239667,0.106683,582.270460,False,False
12,1.344789,0.105122,580.101944,False,False
13,1.446756,0.101967,576.596006,False,False
14,1.555836,0.109081,576.596006,False,False
15,1.659267,0.103430,577.573369,False,False
16,1.763326,0.104059,580.101944,False,False
17,1.867208,0.103883,577.573369,False,False
18,1.968671,0.101462,577.573369,False,False
19,2.069886,0.101215,576.596006,False,False
20,2.174546,0.104660,577.573369,False,False
21,2.282091,0.107545,574.489962,False,False
22,2.388047,0.105956,574.489962,False,False
23,2.491431,0.103384,574.489962,False,False
24,2.595871,0.104440,575.109642,False,False
25,2.694700,0.098828,580.361670,False,False
26,2.799028,0.104328,584.189196,False,False
27,2.898165,0.099138,584.189196,False,False
28,2.998260,0.100095,593.228531,False,False
29,3.100966,0.102706,584.189196,False,False
30,3.207227,0.106260,584.189196,False,False
31,3.308368,0.101141,584.189196,False,False
32,3.416661,0.108293,570.907580,False,False
33,3.521757,0.105096,570.907580,False,False
34,3.622886,0.101129,572.969171,False,False
35,3.730196,0.107310,570.907580,False,False
36,3.834843,0.104647,572.969171,False,False
37,3.939561,0.104718,573.354375,False,False
38,4.045316,0.105755,573.354375,False,False
39,4.147379,0.102063,574.447509,False,False
40,4.251049,0.103670,574.447509,False,False
41,4.354534,0.103485,574.447509,False,False
42,4.458982,0.104448,577.799568,False,False
43,4.567061,0.108079,574.447509,False,False
44,4.674682,0.107621,574.447509,False,False
45,4.778525,0.103842,574.447509,False,False
46,4.886005,0.107480,577.799568,False,False
47,4.986107,0.100102,577.799568,False,False
48,5.086877,0.100771,578.360659,False,False
49,5.190305,0.103428,580.112966,False,False
50,5.296747,0.106442,580.112966,False,False
51,5.400488,0.103741,578.360659,False,False
52,5.501358,0.100870,578.360659,False,False
53,5.606455,0.105097,576.977894,False,False
54,5.710882,0.104426,576.977894,False,False
55,5.813144,0.102262,576.977894,False,False
56,5.917134,0.103990,576.977894,False,False
57,6.023229,0.106095,576.977894,False,False
58,6.126079,0.102850,576.977894,False,False
59,6.228712,0.102634,574.817601,False,False
60,6.333185,0.104473,574.817601,False,False
61,6.437566,0.104381,574.817601,False,False
62,6.545701,0.108136,574.312309,False,False
63,6.647374,0.101673,574.312309,False,False
64,6.753850,0.106476,569.699373,False,False
65,6.859168,0.105319,569.699373,False,False
66,6.959349,0.100181,590.129988,False,False
67,7.069435,0.110085,569.699373,False,False
68,7.169860,0.100425,582.683708,False,False
69,7.271488,0.101629,582.683708,False,False
70,7.379277,0.107789,582.683708,False,False
71,7.482249,0.102972,588.024599,False,False
72,7.591183,0.108934,586.743666,False,False
73,7.688050,0.096867,582.683708,False,False
74,7.790087,0.102037,586.743666,False,False
75,7.892346,0.102259,587.993521,False,False
76,7.995850,0.103504,587.993521,False,False
77,8.096814,0.100965,587.847514,False,False
78,8.198856,0.102042,586.743666,False,False
79,8.304159,0.105302,580.023526,False,False
80,8.406226,0.102067,580.023526,False,False
81,8.509670,0.103444,580.023526,False,False
82,8.613850,0.104180,580.023526,False,False
83,8.717983,0.104133,587.847514,False,False
84,8.819079,0.101097,589.580429,False,False
85,8.920847,0.101767,589.580429,False,False
86,9.020078,0.099231,589.580429,False,False
87,9.118854,0.098776,593.492147,False,False
88,9.222353,0.103499,589.580429,False,False
89,9.327489,0.105136,579.714479,False,False
90,9.425659,0.098170,579.714479,False,False
91,9.533473,0.107814,570.687672,False,False
92,9.638925,0.105452,570.687672,False,False
93,9.741342,0.102417,568.977635,False,False
94,9.847553,0.106210,568.977635,False,False
