frame,time_s,x,y,motion,freezing
0,0.000000,319.966181,240.022137,,True
1,0.033333,319.969025,240.015826,0.014943,True
2,0.066667,319.878021,240.029282,0.178908,True
3,0.100000,319.890307,240.072820,0.074940,True
4,0.133333,319.769670,240.167614,0.304652,True
5,0.166667,319.816004,240.186407,0.126722,True
6,0.200000,319.789462,240.128303,0.127805,True
7,0.233333,319.721939,240.177834,0.139235,True
8,0.266667,319.841397,240.220635,0.202301,True
9,0.300000,319.885984,240.227093,0.091421,True
10,0.333333,319.895703,240.147803,0.144617,True
11,0.366667,319.973203,240.084394,0.222167,True
12,0.400000,320.039553,240.049654,0.128013,True
13,0.433333,320.069788,240.021758,0.078769,True
14,0.466667,320.040027,240.005044,0.056872,True
15,0.500000,319.997001,239.907680,0.223056,True
16,0.533333,320.056716,239.928840,0.111465,True
17,0.566667,320.073563,240.021084,0.166175,True
18,0.600000,319.991586,239.933511,0.213212,True
19,0.633333,320.011395,239.962214,0.054796,True
20,0.666667,319.983263,239.980219,0.059930,True
21,0.700000,319.892720,240.098147,0.327495,True
22,0.733333,319.933017,240.038652,0.127069,True
23,0.766667,319.947783,240.116918,0.153285,True
24,0.800000,319.950451,240.071180,0.076459,True
25,0.833333,320.008743,240.067193,0.111154,True
26,0.866667,320.061394,240.060097,0.098888,True
27,0.900000,320.062831,240.058925,0.003583,True
28,0.933333,320.090164,240.058128,0.060117,True
29,0.966667,320.143425,240.039243,0.134022,True
30,1.000000,320.153317,240.002215,0.067302,True
31,1.033333,320.208044,239.892453,0.221411,True
32,1.066667,320.197637,239.952298,0.108043,True
33,1.100000,320.232384,239.875404,0.162690,True
34,1.133333,320.253260,239.829822,0.105658,True
35,1.166667,320.287122,239.796835,0.099175,True
36,1.200000,320.343240,239.853951,0.152147,True
37,1.233333,320.319586,239.931162,0.181785,True
38,1.266667,320.272086,239.876564,0.120854,True
39,1.300000,320.287725,239.838387,0.089038,True
40,1.333333,320.399038,239.829590,0.201248,True
41,1.366667,320.290764,239.898446,0.211475,True
42,1.400000,320.259040,239.969679,0.124395,True
43,1.433333,320.365014,239.898003,0.209374,True
44,1.466667,320.379307,239.921847,0.051813,True
45,1.500000,320.458583,239.976282,0.186707,True
46,1.533333,320.490636,239.994774,0.085941,True
47,1.566667,320.392166,239.952511,0.202369,True
48,1.600000,320.440060,240.041627,0.191288,True
49,1.633333,320.520463,240.066984,0.136919,True
50,1.666667,320.551220,240.096637,0.081241,True
51,1.700000,320.482338,240.158609,0.156416,True
52,1.733333,320.447805,240.156250,0.058253,True
53,1.766667,320.405550,240.221910,0.138967,True
54,1.800000,320.354582,240.212804,0.087807,True
55,1.833333,320.352465,240.317696,0.180390,True
56,1.866667,320.344141,240.263361,0.110514,True
57,1.900000,320.250787,240.238885,0.221398,True
58,1.933333,320.228359,240.211287,0.090936,True
59,1.966667,320.231586,240.216342,0.012867,True
60,2.000000,320.237811,240.181109,0.081784,True
61,2.033333,320.134945,240.194455,0.189392,True
62,2.066667,320.211029,240.218741,0.133250,True
63,2.100000,320.228156,240.167108,0.112602,True
64,2.133333,320.290458,240.250001,0.188693,True
65,2.166667,320.303253,240.194632,0.101138,True
66,2.200000,320.335396,240.185644,0.064878,True
67,2.233333,320.341245,240.234932,0.101265,True
68,2.266667,320.388605,240.171086,0.145125,True
69,2.300000,320.296185,240.230353,0.198524,True
70,2.333333,320.219951,240.190772,0.144486,True
71,2.366667,320.271039,240.226017,0.098715,True
72,2.400000,320.262418,240.202812,0.040325,True
73,2.433333,320.400988,240.238436,0.258204,True
74,2.466667,320.405779,240.151501,0.164013,True
75,2.500000,320.412547,240.096819,0.092709,True
76,2.533333,320.457921,240.124745,0.096823,True
77,2.566667,320.442752,240.141399,0.046697,True
