beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.097029,,627.769967,False,False
1,0.193305,0.096276,623.210877,False,False
2,0.288192,0.094887,620.791213,False,False
3,0.376193,0.088001,618.371550,False,False
4,0.473743,0.097550,623.210877,False,False
5,0.574291,0.100548,624.822632,False,False
6,0.675600,0.101309,615.068521,False,False
7,0.771627,0.096027,599.671969,False,False
8,0.865071,0.093444,597.152045,False,False
9,0.965126,0.100055,599.671969,False,False
10,1.065603,0.100477,604.249572,False,False
11,1.166819,0.101216,604.249572,False,False
12,1.266115,0.099297,604.249572,False,False
13,1.363990,0.097875,613.029294,False,False
14,1.461091,0.097101,613.029294,False,False
15,1.557872,0.096781,613.029294,False,False
16,1.653235,0.095363,613.029294,False,False
17,1.752247,0.099012,605.988718,False,False
18,1.853099,0.100852,605.988718,False,False
19,1.954468,0.101369,605.988718,False,False
20,2.053993,0.099524,602.866911,False,False
21,2.150582,0.096590,598.590277,False,False
22,2.248125,0.097543,602.866911,False,False
23,2.348361,0.100236,608.597162,False,False
24,2.449425,0.101064,608.597162,False,False
25,2.545130,0.095705,608.597162,False,False
26,2.643718,0.098587,607.672416,False,False
27,2.743397,0.099679,608.597162,False,False
28,2.839488,0.096091,621.362536,False,False
29,2.938225,0.098737,609.885084,False,False
30,3.033917,0.095692,609.885084,False,False
31,3.130479,0.096562,609.885084,False,False
32,3.228858,0.098379,609.885084,False,False
33,3.332910,0.104052,609.885084,False,False
34,3.434377,0.101468,609.885084,False,False
35,3.529640,0.095263,609.885084,False,False
36,3.629334,0.099694,623.586896,False,False
37,3.724377,0.095043,623.586896,False,False
38,3.820594,0.096218,623.586896,False,False
39,3.916713,0.096119,623.586896,False,False
40,4.015339,0.098626,624.228887,False,False
41,4.112078,0.096740,623.586896,False,False
42,4.208134,0.096056,620.221862,False,False
43,4.302808,0.094673,619.812971,False,False
44,4.401794,0.098987,620.221862,False,False
45,4.498598,0.096803,619.812971,False,False
46,4.599010,0.100412,619.812971,False,False
47,4.695517,0.096508,619.812971,False,False
48,4.797237,0.101719,621.414254,False,False
49,4.893791,0.096554,621.414254,False,False
50,4.990199,0.096408,621.414254,False,False
51,5.082959,0.092760,604.210735,False,False
52,5.183038,0.100080,614.617944,False,False
53,5.282987,0.099948,614.617944,False,False
54,5.382290,0.099303,614.617944,False,False
55,5.479912,0.097622,614.617944,False,False
56,5.576742,0.096831,614.617944,False,False
57,5.671448,0.094706,619.638295,False,False
58,5.765472,0.094023,619.638295,False,False
59,5.864402,0.098930,619.638295,False,False
60,5.958692,0.094290,615.245715,False,False
61,6.060140,0.101449,612.821891,False,False
62,6.157662,0.097522,607.066333,False,False
63,6.255570,0.097908,612.821891,False,False
64,6.356373,0.100803,611.773504,False,False
65,6.455209,0.098836,611.773504,False,False
66,6.552170,0.096961,611.773504,False,False
67,6.650245,0.098076,607.066333,False,False
68,6.750254,0.100008,607.066333,False,False
69,6.847159,0.096905,606.566503,False,False
70,6.948608,0.101449,606.566503,False,False
71,7.047633,0.099025,606.566503,False,False
72,7.146551,0.098917,614.490233,False,False
73,7.244082,0.097531,614.490233,False,False
74,7.341071,0.096988,615.186745,False,False
75,7.438712,0.097642,618.631149,False,False
76,7.534548,0.095836,626.069760,False,False
77,7.630320,0.095772,626.069760,False,False
78,7.726012,0.095692,626.069760,False,False
79,7.816501,0.090489,626.069760,False,False
80,7.913686,0.097185,618.842359,False,False
81,8.015535,0.101848,618.842359,False,False
82,8.112490,0.096955,617.377805,False,False
83,8.212288,0.099798,617.377805,False,False
84,8.309091,0.096803,614.823185,False,False
85,8.408734,0.099642,618.842359,False,False
86,8.505124,0.096391,614.823185,False,False
87,8.602713,0.097589,619.815747,False,False
88,8.695877,0.093163,614.823185,False,False
89,8.797297,0.101420,614.823185,False,False
90,8.892949,0.095652,614.823185,False,False
91,8.994286,0.101337,627.274287,False,False
92,9.094485,0.100198,615.744525,False,False
93,9.189555,0.095070,615.744525,False,False
94,9.282962,0.093407,605.583126,False,False
95,9.380405,0.097443,605.583126,False,False
96,9.484086,0.103681,605.583126,False,False
97,9.583164,0.099078,603.196768,False,False
98,9.683270,0.100107,599.361447,False,False
99,9.782740,0.099470,599.361447,False,False
100,9.884211,0.101471,599.361447,False,False
101,9.984407,0.100196,599.361447,False,False
102,10.080081,0.095675,603.196768,False,False
103,10.181334,0.101253,606.372647,False,False
104,10.275667,0.094333,606.372647,False,False
105,10.374616,0.098949,624.785910,False,False
106,10.470649,0.096033,624.785910,False,False
107,10.571704,0.101055,635.785172,False,False
108,10.666075,0.094371,624.785910,False,False
