frame,time_s,x,y,motion,freezing
0,0.000000,319.399853,238.909032,,False
1,0.033333,319.662635,238.885674,0.423666,False
2,0.066667,318.964013,239.112870,1.149921,False
3,0.100000,317.968395,239.290022,1.755173,False
4,0.133333,317.546364,239.350610,0.768185,False
5,0.166667,316.980870,237.928132,2.666971,False
6,0.200000,317.177853,238.703209,1.241394,False
7,0.233333,317.769840,238.211045,1.523925,False
8,0.266667,316.735742,238.458038,1.831484,False
9,0.300000,317.822897,237.927568,2.020833,False
10,0.333333,316.322930,237.397947,2.903046,False
11,0.366667,316.275237,236.606609,1.636059,False
12,0.400000,315.598637,237.157139,1.443766,False
13,0.433333,315.995652,237.650822,1.329920,False
14,0.466667,316.434156,238.140152,1.121486,False
15,0.500000,316.647256,237.564757,1.296757,False
16,0.533333,315.768150,238.068477,1.825921,False
17,0.566667,315.358151,237.605185,1.107345,False
18,0.600000,314.218358,236.767120,3.171247,False
19,0.633333,314.826565,235.991521,1.840405,False
20,0.666667,314.372004,234.701348,2.621660,False
21,0.700000,315.143967,234.674254,1.761943,False
22,0.733333,316.214357,235.790813,2.614535,False
23,0.766667,315.505685,235.791045,1.096104,False
24,0.800000,315.808906,234.338023,2.987824,False
25,0.833333,316.476034,233.358197,2.239190,False
26,0.866667,316.317908,233.680399,0.766948,False
27,0.900000,315.998482,233.808255,0.587081,False
28,0.933333,315.306766,234.229158,1.766908,False
29,0.966667,315.742884,235.004406,1.860264,False
30,1.000000,315.389450,234.824948,0.711538,False
31,1.033333,315.492477,235.292191,0.913522,False
32,1.066667,315.272061,235.969321,1.301353,False
33,1.100000,314.713439,235.210525,2.342731,False
34,1.133333,314.468662,236.108901,1.924291,False
35,1.166667,314.807100,237.105940,1.645503,False
36,1.200000,315.098078,235.928763,2.395898,False
37,1.233333,316.502430,236.090848,2.425103,False
38,1.266667,318.416076,235.351444,3.854333,False
39,1.300000,318.980183,234.280141,2.167385,False
40,1.333333,320.296049,234.634831,2.774602,False
41,1.366667,320.105586,234.712431,0.355054,False
42,1.400000,319.766912,234.133967,1.375169,False
43,1.433333,319.353827,233.893400,0.908389,False
44,1.466667,319.144952,232.877764,1.971515,False
45,1.500000,319.816894,232.938415,1.182491,False
46,1.533333,318.907417,232.674832,1.640107,False
47,1.566667,317.945473,232.466208,1.818498,False
48,1.600000,315.942051,232.621509,3.823496,False
49,1.633333,316.478154,231.610321,2.148120,False
50,1.666667,317.858595,230.214831,3.390916,False
51,1.700000,317.812843,231.175990,1.390396,False
52,1.733333,317.857587,232.574542,2.462849,False
53,1.766667,317.874295,232.394338,0.343339,False
54,1.800000,316.499592,232.371139,2.844472,False
55,1.833333,316.140561,231.313617,1.921941,False
56,1.866667,315.891008,232.005951,1.156521,False
57,1.900000,315.760118,230.862414,1.921285,False
58,1.933333,315.359106,231.263782,1.135818,False
59,1.966667,315.888816,232.773886,2.947729,False
60,2.000000,316.685155,233.095200,1.757420,False
61,2.033333,316.465866,233.101859,0.432796,False
62,2.066667,317.467998,232.567412,2.151793,False
63,2.100000,318.192596,233.251145,1.752976,False
64,2.133333,318.561891,233.227698,0.723422,False
65,2.166667,319.182548,232.547231,1.458127,False
66,2.200000,319.081386,232.622688,0.228409,False
67,2.233333,318.684411,232.904548,0.842807,False
68,2.266667,320.436543,233.321910,3.539085,False
69,2.300000,319.977761,233.666421,0.863435,False
70,2.333333,320.609698,234.039758,1.392414,False
71,2.366667,321.216406,233.832275,1.177091,False
72,2.400000,320.228709,233.715202,1.679423,False
73,2.433333,320.908964,233.406749,1.355542,False
74,2.466667,322.257293,232.986630,2.885569,False
75,2.500000,321.769734,232.350623,1.518979,False
76,2.533333,322.130718,232.094159,0.862335,False
77,2.566667,320.647398,232.559547,3.216152,False
78,2.600000,320.924222,232.227736,0.766503,False
79,2.633333,319.948434,231.393756,2.220979,False
80,2.666667,319.146549,232.190369,2.279002,False
81,2.700000,319.261435,232.281763,0.290843,False
82,2.733333,320.317444,233.492349,2.609506,False
83,2.766667,322.277352,233.358010,3.646901,False
84,2.800000,322.520721,233.514084,0.501259,False
85,2.833333,323.535445,232.754246,2.483099,False
86,2.866667,322.523436,233.109345,2.013323,False
87,2.900000,323.237487,232.844707,1.370922,False
88,2.933333,322.959209,231.585155,3.220815,False
89,2.966667,322.694009,229.596406,4.612997,False
90,3.000000,322.159991,229.534868,0.902683,False
91,3.033333,321.966794,229.389146,0.460672,False
92,3.066667,322.118908,228.850283,1.077572,False
93,3.100000,322.722198,227.764512,2.666826,False
94,3.133333,322.534227,229.076409,2.107510,False
95,3.166667,321.664716,228.392058,2.089700,False
96,3.200000,321.371550,227.542470,1.606048,False
97,3.233333,320.082634,229.015205,2.853656,False
98,3.266667,320.518546,229.017774,0.941870,False
99,3.300000,320.381176,228.613246,0.718578,False
100,3.333333,321.064364,229.658018,2.856079,False
101,3.366667,321.296508,229.668942,0.456445,False
102,3.400000,321.516607,229.035313,1.161319,False
103,3.433333,320.985689,229.429811,1.056824,False
104,3.466667,321.221420,229.271257,0.542635,False
105,3.500000,321.479711,230.504869,2.698555,False
106,3.533333,321.825858,230.085633,0.939954,False
107,3.566667,322.758548,231.172916,2.910733,False
108,3.600000,322.295087,231.886485,1.655149,False
