frame,time_s,x,y,motion,freezing
0,0.000000,320.252547,239.998134,,False
1,0.033333,320.689031,239.977698,0.882570,False
2,0.066667,321.980652,240.926550,4.195595,False
3,0.100000,322.008650,240.804974,0.209631,False
4,0.133333,322.340839,241.849407,1.796137,False
5,0.166667,322.273816,242.036532,0.426105,False
6,0.200000,323.130808,241.669494,1.781416,False
7,0.233333,321.495978,241.115925,3.138501,False
8,0.266667,321.712975,241.970852,1.746106,False
9,0.300000,321.451041,241.617540,0.767225,False
10,0.333333,322.038797,241.780197,1.210033,False
11,0.366667,321.966186,243.819741,3.785236,False
12,0.400000,320.913512,244.564308,2.244487,False
13,0.433333,320.701551,244.997136,0.948561,False
14,0.466667,321.191316,244.899297,0.805196,False
15,0.500000,321.086053,244.081308,2.147502,False
16,0.533333,322.229899,243.974312,2.204492,False
17,0.566667,322.654953,243.897379,0.717083,False
18,0.600000,322.885051,244.190743,0.744274,False
19,0.633333,322.395700,245.327852,2.831279,False
20,0.666667,321.662672,244.803750,1.698045,False
21,0.700000,321.169828,243.550401,2.324141,False
22,0.733333,320.690753,243.171727,1.045697,False
23,0.766667,321.494335,242.537129,1.792176,False
24,0.800000,321.048731,241.240263,2.472553,False
25,0.833333,321.146150,240.370690,1.565709,False
26,0.866667,319.903339,241.472036,2.913637,False
27,0.900000,319.436731,240.848848,1.443375,False
28,0.933333,318.594073,240.840857,1.422934,False
29,0.966667,318.582071,239.884774,1.948755,False
30,1.000000,319.101355,240.693611,1.632008,False
31,1.033333,317.789725,240.263793,2.980883,False
32,1.066667,317.927778,240.737192,1.059897,False
33,1.100000,317.435450,241.692655,2.165625,False
34,1.133333,317.632798,241.730779,0.318610,False
35,1.166667,317.085142,241.394053,1.106672,False
36,1.200000,317.886265,241.699892,1.626437,False
37,1.233333,317.449222,241.217336,1.377864,False
38,1.266667,316.672148,242.172855,2.606458,False
39,1.300000,315.711442,241.729425,2.351249,False
40,1.333333,316.664789,241.684833,1.619191,False
41,1.366667,316.263088,242.424080,1.419830,False
42,1.400000,318.251458,243.624435,3.937410,False
43,1.433333,318.162733,243.308549,0.753073,False
44,1.466667,317.964772,243.791177,1.112398,False
45,1.500000,316.418312,245.075809,3.837515,False
46,1.533333,316.516762,244.684003,0.784950,False
47,1.566667,317.772625,244.288172,2.440220,False
48,1.600000,318.964328,244.161734,2.240447,False
49,1.633333,320.105115,243.376885,2.533676,False
50,1.666667,321.567043,243.780325,3.003978,False
51,1.700000,320.621618,243.940913,1.522421,False
52,1.733333,319.421672,244.856638,2.794090,False
53,1.766667,319.191012,243.811497,2.445824,False
54,1.800000,318.635850,243.478006,1.226809,False
55,1.833333,318.412642,242.411459,2.082795,False
56,1.866667,319.488939,242.377661,2.136264,False
57,1.900000,320.323883,243.553827,2.438069,False
58,1.933333,321.687528,242.862365,2.921380,False
59,1.966667,321.982745,243.453500,1.089083,False
60,2.000000,322.224790,243.746810,0.839846,False
61,2.033333,321.813311,244.170573,0.979900,False
62,2.066667,322.348931,244.988267,1.868114,False
63,2.100000,323.492308,245.238421,2.415474,False
64,2.133333,322.818594,246.897555,3.101800,False
65,2.166667,325.227106,245.657028,5.780684,False
66,2.200000,325.380255,245.602633,0.265626,False
67,2.233333,325.962593,245.255086,1.184263,False
68,2.266667,326.406385,245.379919,0.901454,False
69,2.300000,326.684963,243.926042,3.186077,False
70,2.333333,326.330888,244.152233,0.649574,False
71,2.366667,327.524318,243.218111,2.533490,False
72,2.400000,327.522988,243.036511,0.294450,False
73,2.433333,326.944575,243.347743,1.694803,False
74,2.466667,326.581288,243.841758,1.051600,False
75,2.500000,326.596564,243.780446,0.118606,False
76,2.533333,325.574742,243.760315,2.153715,False
77,2.566667,324.944207,243.519360,1.433914,False
78,2.600000,323.034091,244.100903,3.570486,False
79,2.633333,323.215111,246.395967,4.401745,False
80,2.666667,321.443929,247.019400,3.463214,False
81,2.700000,322.193876,247.280996,1.626191,False
82,2.733333,321.342958,247.488858,1.848305,False
83,2.766667,321.818281,247.598640,0.798905,False
84,2.800000,322.530054,246.092424,2.777069,False
85,2.833333,322.740509,245.598071,0.963513,False
86,2.866667,320.982048,244.618006,4.118231,False
87,2.900000,322.176989,244.227196,2.704681,False
88,2.933333,322.905395,243.409704,2.094092,False
89,2.966667,322.724663,242.998275,0.741895,False
90,3.000000,323.467427,241.999825,2.187176,False
91,3.033333,323.333957,241.195817,1.642503,False
92,3.066667,324.069365,241.577095,1.396563,False
93,3.100000,323.455240,242.409275,1.986387,False
94,3.133333,321.616679,241.686320,4.053177,False
95,3.166667,321.557996,240.230486,3.159966,False
96,3.200000,321.226934,240.063189,0.703960,False
97,3.233333,321.289493,239.351138,1.470670,False
98,3.266667,320.958713,239.274503,0.675969,False
99,3.300000,322.545763,238.850056,2.685963,False
100,3.333333,322.624912,238.711153,0.277965,False
101,3.366667,322.533872,239.224623,0.908912,False
102,3.400000,322.633052,239.547822,0.588493,False
103,3.433333,323.152311,240.519967,1.679876,False
104,3.466667,323.261995,240.556154,0.196899,False
105,3.500000,322.949847,239.731183,1.517801,False
106,3.533333,322.854902,240.960740,1.987403,False
107,3.566667,322.771871,242.138228,2.298594,False
108,3.600000,320.918155,242.756090,4.106775,False
109,3.633333,320.140964,243.461856,2.110403,False
110,3.666667,320.409854,245.995320,5.934086,False
111,3.700000,320.722671,246.632617,1.214317,False
112,3.733333,319.279891,247.015097,3.042165,False
113,3.766667,319.004154,246.931762,0.556585,False
114,3.800000,318.607756,246.758979,0.726263,False
115,3.833333,318.075955,247.831466,2.148260,False
116,3.866667,317.796483,247.469096,0.873382,False
117,3.900000,317.887995,247.591573,0.253298,False
118,3.933333,317.453827,248.309148,1.558721,False
119,3.966667,318.238415,249.444293,2.514336,False
120,4.000000,316.362193,249.254555,3.862591,False
121,4.033333,315.991136,250.122180,1.560681,False
122,4.066667,313.672738,250.512603,4.137854,False
123,4.100000,313.085068,250.169134,1.131341,False
124,4.133333,311.993492,250.577806,2.244179,False
125,4.166667,312.162694,250.830600,0.666396,False
126,4.200000,312.270177,252.124971,2.621713,False
127,4.233333,313.092054,253.155771,3.092095,False
128,4.266667,313.291117,252.365403,1.430891,False
129,4.300000,312.654629,252.631139,1.721423,False
130,4.333333,311.349093,252.531131,2.494436,False
131,4.366667,311.584224,252.580355,0.440315,False
132,4.400000,311.165125,251.968774,1.268480,False
133,4.433333,311.161481,252.209090,0.432432,False
134,4.466667,310.754325,253.428579,2.383255,False
135,4.500000,309.617571,253.191048,2.262687,False
136,4.533333,309.037908,253.413498,1.109761,False
137,4.566667,308.548376,253.628285,0.921386,False
138,4.600000,309.400065,254.109526,1.700033,False
139,4.633333,308.911253,253.810754,1.002753,False
140,4.666667,308.950198,254.070790,0.507021,False
141,4.700000,310.031331,253.923602,1.901817,False
142,4.733333,309.090815,253.851777,1.563315,False
143,4.766667,308.923990,254.466401,1.146735,False
144,4.800000,308.609390,253.384784,2.001198,False
145,4.833333,308.603660,253.486226,0.183212,False
146,4.866667,309.068754,253.472287,0.919695,False
