beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.099866,,608.147877,False,False
1,0.194807,0.094942,608.440683,False,False
2,0.293515,0.098708,612.648027,False,False
3,0.392128,0.098613,608.440683,False,False
4,0.489395,0.097268,614.558601,False,False
5,0.585926,0.096531,608.440683,False,False
6,0.687595,0.101669,608.440683,False,False
7,0.785226,0.097631,604.944817,False,False
8,0.884409,0.099183,604.891076,False,False
9,0.983600,0.099191,604.891076,False,False
10,1.084744,0.101144,604.891076,False,False
11,1.189540,0.104796,604.891076,False,False
12,1.286863,0.097324,604.891076,False,False
13,1.386210,0.099346,604.144958,False,False
14,1.483686,0.097476,615.533006,False,False
15,1.579023,0.095336,615.533006,False,False
16,1.678337,0.099314,606.226382,False,False
17,1.775295,0.096958,606.226382,False,False
18,1.874268,0.098973,606.226382,False,False
19,1.976073,0.101805,606.226382,False,False
20,2.075840,0.099767,606.434465,False,False
21,2.172994,0.097154,606.226382,False,False
22,2.271933,0.098939,601.468396,False,False
23,2.370707,0.098774,606.434465,False,False
24,2.470463,0.099756,607.447173,False,False
25,2.571137,0.100674,606.434465,False,False
26,2.663881,0.092744,601.468396,False,False
27,2.759864,0.095983,597.973373,False,False
28,2.860311,0.100447,597.973373,False,False
29,2.960765,0.100453,606.192158,False,False
30,3.061104,0.100339,603.620187,False,False
31,3.159078,0.097974,603.620187,False,False
32,3.258057,0.098979,603.620187,False,False
33,3.357457,0.099400,603.620187,False,False
34,3.452832,0.095376,606.192158,False,False
35,3.553491,0.100659,603.620187,False,False
36,3.654825,0.101334,603.620187,False,False
37,3.752801,0.097976,596.072396,False,False
38,3.854983,0.102182,596.072396,False,False
39,3.951974,0.096990,593.122123,False,False
40,4.053133,0.101160,603.175136,False,False
41,4.147363,0.094230,603.175136,False,False
42,4.251387,0.104023,611.950190,False,False
43,4.350860,0.099474,606.588644,False,False
44,4.448908,0.098047,611.950190,False,False
45,4.546690,0.097782,611.950190,False,False
46,4.645604,0.098914,613.608359,False,False
47,4.742904,0.097300,616.647972,False,False
48,4.836879,0.093975,616.647972,False,False
49,4.933953,0.097073,616.647972,False,False
50,5.030689,0.096736,616.647972,False,False
51,5.130765,0.100076,618.088406,False,False
52,5.232878,0.102113,600.085003,False,False
53,5.333439,0.100561,600.085003,False,False
54,5.429898,0.096459,599.544112,False,False
55,5.529884,0.099986,600.085003,False,False
56,5.624637,0.094753,605.954307,False,False
57,5.726779,0.102142,615.260324,False,False
58,5.821159,0.094380,605.954307,False,False
59,5.920176,0.099017,605.954307,False,False
60,6.017696,0.097520,605.954307,False,False
61,6.117466,0.099770,605.954307,False,False
62,6.217330,0.099864,601.384013,False,False
63,6.311299,0.093969,601.384013,False,False
64,6.411861,0.100562,601.384013,False,False
65,6.512734,0.100873,600.816654,False,False
66,6.609225,0.096491,607.816800,False,False
67,6.707939,0.098714,607.816800,False,False
68,6.809802,0.101863,614.939300,False,False
69,6.905237,0.095435,617.994158,False,False
70,7.002325,0.097088,614.939300,False,False
71,7.099895,0.097571,617.994158,False,False
72,7.196044,0.096148,617.994158,False,False
73,7.299177,0.103133,614.939300,False,False
