frame,time_s,x,y,motion,freezing
0,0.000000,318.937572,239.227950,,False
1,0.033333,318.423481,239.079208,1.106239,False
2,0.066667,317.242237,239.551097,2.518043,False
3,0.100000,316.758617,239.335180,1.094472,False
4,0.133333,315.489615,240.549302,3.236142,False
5,0.166667,314.811921,240.528924,1.328941,False
6,0.200000,314.844057,240.075431,0.864095,False
7,0.233333,315.538399,238.521373,3.317329,False
8,0.266667,315.694765,238.175544,0.705671,False
9,0.300000,315.430485,238.701336,1.184996,False
10,0.333333,315.626915,238.690579,0.369517,False
11,0.366667,314.693474,238.948178,1.754755,False
12,0.400000,313.869665,239.807376,2.217294,False
13,0.433333,314.348152,241.463237,2.827236,False
14,0.466667,314.425388,241.070240,0.682732,False
15,0.500000,313.215105,242.074193,2.621427,False
16,0.533333,314.052410,242.930464,2.026272,False
17,0.566667,314.401091,240.702936,3.914186,False
18,0.600000,315.303774,240.679479,1.668648,False
19,0.633333,316.488126,240.690836,2.293872,False
20,0.666667,315.904726,241.819233,2.379422,False
21,0.700000,314.103067,242.214872,3.124363,False
22,0.733333,314.645698,241.849644,1.149558,False
23,0.766667,313.647353,240.696725,2.894548,False
24,0.800000,312.837574,239.858308,2.102406,False
25,0.833333,314.382135,239.071284,3.665375,False
26,0.866667,315.430670,238.935198,1.857910,False
27,0.900000,315.640914,237.990984,1.906848,False
28,0.933333,316.801320,237.281898,2.881501,False
29,0.966667,317.009519,237.809676,1.225058,False
30,1.000000,317.920150,237.620367,1.520876,False
31,1.033333,317.195834,237.487737,1.227588,False
32,1.066667,318.131198,236.103806,2.700327,False
33,1.100000,318.141503,236.166470,0.120971,False
34,1.133333,317.282097,236.375817,1.731233,False
35,1.166667,316.830020,235.701386,1.714648,False
36,1.200000,316.797801,235.562016,0.260911,False
37,1.233333,314.857834,235.564403,3.432429,False
38,1.266667,316.023044,234.783192,3.113446,False
39,1.300000,314.938504,235.072320,2.005935,False
40,1.333333,314.530965,235.228468,0.921423,False
41,1.366667,313.692562,235.457691,1.439082,False
42,1.400000,313.618231,235.562712,0.213586,False
43,1.433333,312.237701,236.768926,3.518183,False
44,1.466667,312.519144,236.076878,1.373962,False
45,1.500000,312.649752,236.909362,1.273207,False
46,1.533333,310.905850,235.884628,3.561099,False
47,1.566667,310.874517,235.285914,1.370812,False
48,1.600000,311.434739,236.363814,2.526339,False
49,1.633333,310.433269,237.752467,3.549927,False
50,1.666667,310.398941,237.400876,0.755542,False
51,1.700000,309.096097,237.039610,2.588442,False
52,1.733333,308.210859,237.006058,1.662267,False
53,1.766667,308.028167,237.004175,0.433076,False
54,1.800000,308.748894,238.316826,3.250407,False
55,1.833333,309.895241,239.399626,3.070360,False
56,1.866667,311.304626,238.557543,3.098247,False
57,1.900000,311.645055,236.172522,4.001643,False
58,1.933333,311.820431,235.553994,1.184650,False
59,1.966667,310.330930,234.572547,3.156207,False
60,2.000000,310.327721,235.156314,1.059636,False
61,2.033333,310.023834,234.899833,0.805737,False
62,2.066667,309.722220,234.804643,0.613330,False
63,2.100000,309.295172,234.754520,0.772161,False
64,2.133333,310.096119,233.517526,2.800158,False
65,2.166667,310.770681,232.202112,2.798198,False
66,2.200000,309.544231,231.052262,3.449383,False
67,2.233333,310.389711,230.051115,2.420135,False
68,2.266667,310.432842,230.161718,0.232732,False
