beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.095323,,670.999199,False,False
1,0.187133,0.091810,666.752758,False,False
2,0.272797,0.085665,660.138239,False,False
3,0.359947,0.087149,653.523721,False,False
4,0.449935,0.089988,653.523721,False,False
5,0.541969,0.092034,651.933050,False,False
6,0.636236,0.094267,651.933050,False,False
7,0.729312,0.093076,650.602790,False,False
8,0.824215,0.094903,650.602790,False,False
9,0.912817,0.088603,644.637748,False,False
10,1.005039,0.092222,648.730118,False,False
11,1.095853,0.090813,650.602790,False,False
12,1.192500,0.096647,654.909625,False,False
13,1.284989,0.092488,654.909625,False,False
14,1.375394,0.090405,660.695225,False,False
15,1.467010,0.091616,662.607836,False,False
16,1.557416,0.090407,663.666561,False,False
17,1.647968,0.090551,663.666561,False,False
18,1.737821,0.089853,662.607836,False,False
19,1.825691,0.087870,662.607836,False,False
20,1.916945,0.091254,660.103798,False,False
21,2.007840,0.090895,660.103798,False,False
22,2.101962,0.094122,660.103798,False,False
23,2.193875,0.091913,657.505082,False,False
24,2.282457,0.088582,660.103798,False,False
25,2.372619,0.090162,652.788360,False,False
26,2.471142,0.098522,652.788360,False,False
27,2.560887,0.089745,644.267736,False,False
28,2.656165,0.095278,644.267736,False,False
29,2.752850,0.096685,644.267736,False,False
30,2.845979,0.093129,644.702837,False,False
31,2.937894,0.091915,644.702837,False,False
32,3.022038,0.084143,644.702837,False,False
33,3.115104,0.093066,652.777922,False,False
34,3.204183,0.089080,652.777922,False,False
35,3.297902,0.093719,665.607153,False,False
36,3.388045,0.090143,645.644672,False,False
37,3.481621,0.093575,652.226947,False,False
38,3.569047,0.087426,652.226947,False,False
39,3.661977,0.092930,662.551621,False,False
40,3.753970,0.091993,662.551621,False,False
41,3.844529,0.090559,662.551621,False,False
42,3.933111,0.088582,662.551621,False,False
43,4.021923,0.088811,662.551621,False,False
44,4.112848,0.090925,662.551621,False,False
45,4.202688,0.089840,659.882659,False,False
46,4.294160,0.091472,659.882659,False,False
47,4.386077,0.091916,659.882659,False,False
48,4.478847,0.092770,655.937183,False,False
49,4.567315,0.088468,655.937183,False,False
50,4.656876,0.089562,652.767698,False,False
51,4.750349,0.093473,647.787699,False,False
52,4.840129,0.089780,668.303018,False,False
53,4.937713,0.097585,647.787699,False,False
54,5.030336,0.092623,646.892587,False,False
55,5.119963,0.089626,646.892587,False,False
56,5.212714,0.092751,646.080555,False,False
57,5.306335,0.093621,646.892587,False,False
58,5.399203,0.092868,646.080555,False,False
59,5.492612,0.093410,646.080555,False,False
60,5.584595,0.091983,643.501263,False,False
61,5.677835,0.093240,646.080555,False,False
62,5.768537,0.090702,648.423440,False,False
63,5.864749,0.096212,652.292569,False,False
64,5.952711,0.087963,649.391428,False,False
65,6.045244,0.092532,661.507530,False,False
66,6.135193,0.089950,649.391428,False,False
67,6.227588,0.092394,667.038691,False,False
68,6.315096,0.087508,667.038691,False,False
69,6.408302,0.093206,667.038691,False,False
70,6.495131,0.086829,660.056311,False,False
71,6.584002,0.088870,675.141180,False,False
72,6.681858,0.097857,675.141180,False,False
73,6.772760,0.090901,678.632691,False,False
74,6.860347,0.087587,675.141180,False,False
75,6.948760,0.088413,660.056311,False,False
76,7.035705,0.086945,663.725827,False,False
77,7.129231,0.093526,663.725827,False,False
78,7.220603,0.091372,663.145833,False,False
79,7.311001,0.090399,656.656870,False,False
80,7.404679,0.093678,654.730507,False,False
81,7.495157,0.090478,656.656870,False,False
82,7.586798,0.091641,661.322639,False,False
83,7.680178,0.093380,661.322639,False,False
84,7.770905,0.090727,661.322639,False,False
85,7.861600,0.090695,661.322639,False,False
86,7.947059,0.085458,661.322639,False,False
87,8.040830,0.093771,661.322639,False,False
88,8.130914,0.090084,661.554633,False,False
89,8.223807,0.092892,657.608011,False,False
90,8.315868,0.092061,657.608011,False,False
91,8.404049,0.088181,659.464299,False,False
92,8.495288,0.091240,657.608011,False,False
93,8.586231,0.090943,659.464299,False,False
94,8.677214,0.090983,659.464299,False,False
95,8.768966,0.091752,657.608011,False,False
96,8.859325,0.090359,659.464299,False,False
97,8.953661,0.094336,653.935989,False,False
98,9.050334,0.096673,653.935989,False,False
99,9.138823,0.088489,646.447009,False,False
100,9.233541,0.094717,636.021200,False,False
101,9.323023,0.089482,646.447009,False,False
102,9.415838,0.092815,663.752173,False,False
103,9.510264,0.094426,646.447009,False,False
104,9.600659,0.090395,647.949448,False,False
105,9.690082,0.089423,647.949448,False,False
106,9.786615,0.096533,647.949448,False,False
107,9.879215,0.092600,647.949448,False,False
108,9.967666,0.088451,647.949448,False,False
109,10.060718,0.093052,647.949448,False,False
110,10.156243,0.095525,660.880460,False,False
111,10.247031,0.090788,660.880460,False,False
112,10.337244,0.090213,645.614076,False,False
113,10.425608,0.088364,660.880460,False,False
114,10.519800,0.094192,660.880460,False,False
115,10.612735,0.092935,645.614076,False,False
116,10.703044,0.090309,645.614076,False,False
117,10.799671,0.096628,645.614076,False,False
118,10.893373,0.093702,647.674077,False,False
119,10.986013,0.092639,649.232373,False,False
120,11.077402,0.091389,649.232373,False,False
121,11.169819,0.092417,656.531496,False,False
122,11.258150,0.088331,660.088088,False,False
123,11.348148,0.089998,661.142151,False,False
124,11.435040,0.086892,661.142151,False,False
125,11.525937,0.090897,661.142151,False,False
126,11.616689,0.090752,661.142151,False,False
127,11.709561,0.092873,660.088088,False,False
128,11.804425,0.094864,658.662752,False,False
129,11.892428,0.088003,646.046000,False,False
130,11.983521,0.091094,646.046000,False,False
131,12.082265,0.098744,658.662752,False,False
132,12.179563,0.097297,658.662752,False,False
133,12.269991,0.090428,658.662752,False,False
134,12.357415,0.087424,663.509878,False,False
135,12.450998,0.093583,675.812078,False,False
