beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.090988,,650.063391,False,False
1,0.184636,0.093648,659.427474,False,False
2,0.280693,0.096058,661.828361,False,False
3,0.369336,0.088643,664.229247,False,False
4,0.459667,0.090330,664.229247,False,False
5,0.548878,0.089211,672.560691,False,False
6,0.637705,0.088827,672.560691,False,False
7,0.730674,0.092969,664.229247,False,False
8,0.819230,0.088556,672.560691,False,False
9,0.915408,0.096178,675.471195,False,False
10,1.006299,0.090890,668.061489,False,False
11,1.092594,0.086295,668.061489,False,False
12,1.176611,0.084017,668.061489,False,False
13,1.266423,0.089812,668.252147,False,False
14,1.357208,0.090785,670.399917,False,False
15,1.446707,0.089499,668.252147,False,False
16,1.536493,0.089786,668.061489,False,False
17,1.625701,0.089208,668.252147,False,False
18,1.716559,0.090858,668.252147,False,False
19,1.808959,0.092400,668.252147,False,False
20,1.897345,0.088386,670.002781,False,False
21,1.989906,0.092561,670.002781,False,False
22,2.079458,0.089552,675.216737,False,False
23,2.168319,0.088860,675.216737,False,False
24,2.256434,0.088116,670.225946,False,False
25,2.339995,0.083561,675.216737,False,False
26,2.430408,0.090412,677.499441,False,False
27,2.519930,0.089522,677.499441,False,False
28,2.603837,0.083908,670.225946,False,False
29,2.692398,0.088561,670.225946,False,False
30,2.785635,0.093236,677.499441,False,False
31,2.880588,0.094954,677.499441,False,False
32,2.967859,0.087271,673.652802,False,False
33,3.055169,0.087310,669.113493,False,False
34,3.147325,0.092155,669.113493,False,False
35,3.236391,0.089067,673.652802,False,False
36,3.326062,0.089671,673.652802,False,False
37,3.417271,0.091209,673.652802,False,False
38,3.505814,0.088543,673.652802,False,False
39,3.594269,0.088455,672.913844,False,False
40,3.683252,0.088983,674.286445,False,False
41,3.772416,0.089164,674.286445,False,False
42,3.866933,0.094517,674.286445,False,False
43,3.952278,0.085345,672.913844,False,False
44,4.042836,0.090557,662.562723,False,False
45,4.129432,0.086596,662.562723,False,False
46,4.220744,0.091312,664.423689,False,False
47,4.318780,0.098036,664.423689,False,False
48,4.407741,0.088961,664.876284,False,False
49,4.498045,0.090304,664.876284,False,False
50,4.588287,0.090242,664.876284,False,False
51,4.677416,0.089129,668.924949,False,False
52,4.767112,0.089696,668.924949,False,False
53,4.859777,0.092665,673.185244,False,False
54,4.945500,0.085723,673.185244,False,False
55,5.034500,0.089000,670.469608,False,False
56,5.120233,0.085733,670.469608,False,False
57,5.209723,0.089490,671.787035,False,False
58,5.300437,0.090714,670.469608,False,False
59,5.391241,0.090804,670.469608,False,False
60,5.480555,0.089314,661.421256,False,False
61,5.574341,0.093786,661.421256,False,False
62,5.663256,0.088915,671.787035,False,False
63,5.754792,0.091536,671.787035,False,False
64,5.841864,0.087072,662.934057,False,False
65,5.927912,0.086048,673.172260,False,False
66,6.018585,0.090672,662.934057,False,False
67,6.109091,0.090507,673.172260,False,False
68,6.198222,0.089130,662.934057,False,False
69,6.288952,0.090730,661.723711,False,False
70,6.377178,0.088226,662.934057,False,False
71,6.468616,0.091438,668.317503,False,False
72,6.562747,0.094131,668.317503,False,False
73,6.652525,0.089778,668.317503,False,False
74,6.742149,0.089624,668.317503,False,False
75,6.829795,0.087647,668.317503,False,False
76,6.921248,0.091453,668.317503,False,False
77,7.008492,0.087244,666.697311,False,False
78,7.100147,0.091655,665.058308,False,False
79,7.190365,0.090218,665.058308,False,False
80,7.280361,0.089996,665.058308,False,False
81,7.370776,0.090415,665.058308,False,False
82,7.457964,0.087188,665.058308,False,False
83,7.549785,0.091821,664.276862,False,False
84,7.638867,0.089082,664.276862,False,False
85,7.729191,0.090324,667.342579,False,False
86,7.820380,0.091189,667.342579,False,False
87,7.904527,0.084147,667.342579,False,False
88,7.994436,0.089909,666.206889,False,False
89,8.082240,0.087804,666.206889,False,False
90,8.172302,0.090062,666.206889,False,False
91,8.265457,0.093155,666.206889,False,False
92,8.357740,0.092283,666.206889,False,False
93,8.449745,0.092004,652.144296,False,False
94,8.535393,0.085648,652.144296,False,False
95,8.624897,0.089504,659.729329,False,False
96,8.716960,0.092063,670.357702,False,False
97,8.807906,0.090946,670.357702,False,False
98,8.895560,0.087654,670.357702,False,False
99,8.983114,0.087555,680.042467,False,False
100,9.072668,0.089554,683.546356,False,False
