frame,time_s,x,y,motion,freezing
0,0.000000,319.733055,240.205492,,False
1,0.033333,318.932685,240.293941,1.285618,False
2,0.066667,318.663449,240.359203,0.519595,False
3,0.100000,318.013388,239.217978,2.334482,False
4,0.133333,319.306012,238.208378,3.416411,False
5,0.166667,319.556202,239.724633,3.604419,False
6,0.200000,318.664466,241.320621,3.224598,False
7,0.233333,318.253235,242.990762,2.797445,False
8,0.266667,316.989134,244.484797,3.763699,False
9,0.300000,316.371705,243.746074,1.739920,False
10,0.333333,316.369395,243.883861,0.268543,False
11,0.366667,315.468721,244.216021,1.927717,False
12,0.400000,314.629378,243.991745,1.455570,False
13,0.433333,314.365229,244.813508,2.253931,False
14,0.466667,314.763267,245.391053,1.331050,False
15,0.500000,315.365017,245.461054,1.433887,False
16,0.533333,315.674887,245.257058,0.614429,False
17,0.566667,316.202109,243.921874,2.606565,False
18,0.600000,316.489564,244.963374,2.079867,False
19,0.633333,316.463418,246.383908,2.710034,False
20,0.666667,316.245824,246.513939,0.565780,False
21,0.700000,316.082089,246.557338,0.369206,False
22,0.733333,314.600660,246.328670,3.270610,False
23,0.766667,315.479085,247.091506,2.320639,False
24,0.800000,314.762245,246.076611,2.361340,False
25,0.833333,314.926032,246.737836,1.235942,False
26,0.866667,315.183191,246.639657,0.702451,False
27,0.900000,314.451984,245.657725,2.313809,False
28,0.933333,312.990436,245.855593,2.492586,False
29,0.966667,314.452202,246.965553,3.539269,False
30,1.000000,313.926625,246.688301,1.035875,False
31,1.033333,313.416924,246.830207,1.157708,False
32,1.066667,313.830693,245.709144,1.968257,False
33,1.100000,314.302145,244.467819,2.812768,False
34,1.133333,313.764200,243.972783,1.464475,False
35,1.166667,313.524621,242.784535,2.514021,False
36,1.200000,312.847439,241.200955,4.071420,False
37,1.233333,312.506367,241.100420,0.754415,False
38,1.266667,313.295762,240.094354,3.456106,False
39,1.300000,313.115678,239.870311,0.592296,False
40,1.333333,313.309893,240.057765,0.497796,False
