beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.105565,,579.254983,False,False
1,0.209166,0.103601,579.147209,False,False
2,0.309011,0.099846,579.254983,False,False
3,0.412573,0.103562,579.362757,False,False
4,0.520509,0.107936,579.362757,False,False
5,0.623455,0.102945,579.362757,False,False
6,0.723748,0.100294,579.362757,False,False
7,0.830996,0.107247,582.832908,False,False
8,0.935068,0.104073,582.832908,False,False
9,1.037215,0.102146,576.749395,False,False
10,1.139047,0.101832,576.520439,False,False
11,1.243078,0.104031,576.749395,False,False
12,1.350107,0.107029,576.749395,False,False
13,1.459979,0.109872,576.749395,False,False
14,1.562572,0.102593,572.886159,False,False
15,1.670072,0.107500,572.886159,False,False
16,1.772813,0.102741,583.993503,False,False
17,1.877545,0.104733,584.836692,False,False
18,1.979106,0.101561,583.993503,False,False
19,2.081038,0.101932,583.993503,False,False
20,2.179915,0.098877,581.131592,False,False
21,2.286611,0.106696,585.965571,False,False
22,2.392590,0.105979,585.965571,False,False
23,2.495837,0.103247,581.131592,False,False
24,2.598232,0.102395,571.379753,False,False
25,2.697747,0.099515,571.379753,False,False
26,2.809158,0.111411,571.379753,False,False
27,2.914167,0.105009,571.379753,False,False
28,3.019631,0.105464,571.379753,False,False
29,3.126508,0.106876,571.379753,False,False
30,3.228367,0.101859,589.049553,False,False
31,3.326584,0.098217,589.049553,False,False
32,3.428293,0.101709,589.049553,False,False
33,3.528834,0.100541,589.049553,False,False
34,3.633048,0.104214,586.847253,False,False
35,3.736556,0.103508,579.667170,False,False
36,3.838797,0.102241,579.667170,False,False
37,3.947103,0.108305,575.736521,False,False
38,4.052204,0.105101,579.667170,False,False
39,4.151830,0.099626,584.202556,False,False
40,4.261371,0.109541,576.969117,False,False
41,4.363852,0.102481,583.124616,False,False
42,4.466556,0.102704,583.124616,False,False
43,4.570548,0.103992,576.969117,False,False
44,4.673442,0.102894,576.969117,False,False
45,4.780384,0.106942,576.969117,False,False
46,4.884464,0.104080,576.969117,False,False
47,4.988559,0.104094,583.124616,False,False
48,5.090134,0.101576,588.733141,False,False
49,5.192048,0.101914,588.733141,False,False
50,5.291808,0.099760,588.733141,False,False
51,5.392485,0.100676,588.733141,False,False
52,5.497003,0.104519,586.345147,False,False
53,5.599332,0.102329,580.518430,False,False
54,5.707164,0.107832,574.060024,False,False
55,5.810520,0.103356,563.565637,False,False
56,5.916985,0.106465,562.554824,False,False
57,6.024327,0.107342,562.554824,False,False
58,6.130984,0.106656,563.133613,False,False
59,6.239424,0.108441,563.133613,False,False
60,6.345971,0.106547,563.133613,False,False
61,6.449384,0.103413,578.979821,False,False
62,6.552561,0.103177,578.979821,False,False
63,6.656191,0.103631,579.658934,False,False
64,6.754976,0.098785,580.197070,False,False
65,6.861448,0.106472,579.658934,False,False
66,6.964957,0.103509,578.979821,False,False
67,7.064697,0.099739,579.658934,False,False
68,7.171135,0.106439,573.953628,False,False
69,7.276075,0.104939,579.658934,False,False
70,7.373940,0.097865,581.757438,False,False
71,7.478478,0.104538,573.953628,False,False
72,7.577108,0.098630,581.757438,False,False
73,7.680244,0.103136,581.757438,False,False
74,7.787883,0.107639,577.188880,False,False
75,7.890255,0.102372,577.188880,False,False
76,7.996206,0.105951,577.188880,False,False
77,8.100158,0.103952,577.188880,False,False
78,8.204971,0.104813,585.594174,False,False
79,8.307431,0.102460,585.594174,False,False
80,8.409283,0.101852,587.862340,False,False
81,8.509745,0.100462,587.862340,False,False
82,8.611810,0.102065,587.862340,False,False
83,8.711516,0.099707,587.862340,False,False
84,8.816202,0.104686,583.825010,False,False
85,8.918972,0.102771,573.144102,False,False
86,9.025905,0.106933,573.144102,False,False
87,9.132861,0.106956,573.144102,False,False
88,9.239524,0.106662,575.675686,False,False
89,9.343749,0.104225,575.675686,False,False
90,9.442634,0.098885,578.764554,False,False
91,9.545193,0.102559,578.764554,False,False
92,9.647074,0.101881,578.764554,False,False
93,9.750744,0.103669,578.764554,False,False
94,9.856665,0.105921,578.764554,False,False
95,9.960930,0.104266,578.764554,False,False
96,10.068694,0.107764,577.396324,False,False
97,10.170995,0.102301,577.396324,False,False
98,10.273197,0.102201,586.502761,False,False
99,10.377112,0.103915,586.502761,False,False
100,10.476476,0.099365,586.502761,False,False
101,10.577044,0.100568,578.697282,False,False
102,10.682869,0.105824,577.396324,False,False
103,10.786550,0.103681,571.345830,False,False
104,10.891585,0.105035,571.345830,False,False
105,10.996600,0.105015,571.236474,False,False
106,11.103457,0.106857,571.345830,False,False
107,11.206531,0.103074,571.236474,False,False
108,11.316493,0.109962,571.345830,False,False
109,11.419128,0.102635,576.027392,False,False
110,11.528353,0.109224,576.027392,False,False
111,11.631964,0.103611,576.027392,False,False
112,11.736125,0.104162,579.090452,False,False
113,11.840929,0.104804,576.027392,False,False
114,11.944305,0.103376,576.027392,False,False
115,12.041545,0.097240,576.027392,False,False
116,12.146093,0.104548,580.407539,False,False
117,12.254128,0.108035,582.920442,False,False
118,12.357058,0.102930,597.500871,False,False
119,12.457476,0.100418,587.803862,False,False
120,12.555097,0.097620,587.803862,False,False
121,12.654838,0.099741,587.803862,False,False
122,12.756913,0.102075,587.803862,False,False
123,12.859830,0.102916,587.803862,False,False
124,12.966866,0.107036,587.803862,False,False
125,13.073736,0.106870,582.996936,False,False
126,13.175061,0.101326,582.996936,False,False
127,13.275361,0.100300,568.216123,False,False
128,13.381267,0.105907,568.216123,False,False
129,13.482970,0.101702,568.556159,False,False
130,13.588563,0.105594,568.216123,False,False
131,13.694761,0.106198,568.216123,False,False
132,13.800291,0.105530,568.556159,False,False
133,13.907312,0.107021,568.556159,False,False
134,14.010855,0.103543,568.556159,False,False
135,14.111991,0.101136,575.852940,False,False
136,14.216184,0.104193,575.852940,False,False
137,14.322892,0.106708,575.852940,False,False
138,14.426767,0.103874,575.852940,False,False
139,14.532141,0.105375,575.852940,False,False
140,14.637013,0.104872,572.127996,False,False
141,14.735618,0.098605,577.621595,False,False
