frame,time_s,x,y,motion,freezing
0,0.000000,319.676863,241.301960,,False
1,0.033333,318.963622,241.039077,1.394794,False
2,0.066667,317.532896,240.944203,2.522320,False
3,0.100000,315.523478,240.055741,3.791127,False
4,0.133333,315.023249,240.610518,1.523374,False
5,0.166667,314.808477,241.099920,1.079792,False
6,0.200000,315.759748,241.048454,1.713688,False
7,0.233333,315.966445,241.214276,0.426856,False
8,0.266667,316.355550,241.700005,1.030253,False
9,0.300000,316.368545,242.598866,1.450792,False
10,0.333333,314.412484,242.641997,4.103623,False
11,0.366667,313.851646,243.252248,1.679522,False
12,0.400000,313.218323,244.540095,2.707946,False
13,0.433333,313.448347,243.489342,1.877733,False
14,0.466667,312.392053,242.279348,2.763335,False
15,0.500000,311.371417,241.977084,2.041050,False
16,0.533333,311.573519,241.730759,0.571422,False
17,0.566667,312.924671,240.392257,3.942480,False
18,0.600000,313.821216,240.800857,2.430714,False
19,0.633333,312.764011,241.624949,2.874083,False
20,0.666667,312.714885,241.533599,0.184091,False
21,0.700000,312.903140,242.186571,1.148325,False
22,0.733333,313.773441,241.771086,1.901167,False
23,0.766667,313.903425,239.769192,3.581745,False
24,0.800000,314.257348,239.634317,0.633366,False
25,0.833333,314.617155,237.901343,3.343686,False
26,0.866667,316.121682,237.880858,2.633508,False
27,0.900000,316.117068,236.707390,2.276455,False
28,0.933333,316.284052,236.009969,1.288614,False
29,0.966667,317.414312,234.281396,3.699845,False
30,1.000000,316.430366,232.977581,2.869707,False
31,1.033333,317.393663,234.321903,2.932666,False
32,1.066667,317.037628,233.891732,0.883468,False
33,1.100000,316.584981,235.235692,2.709994,False
34,1.133333,315.562469,233.887469,2.884545,False
35,1.166667,314.354283,233.355752,2.448852,False
36,1.200000,313.240469,234.144217,2.404314,False
37,1.233333,311.584126,233.519680,3.854707,False
38,1.266667,312.745755,234.237746,3.065317,False
39,1.300000,312.824362,234.635968,0.705920,False
40,1.333333,312.329867,234.608795,1.006899,False
41,1.366667,312.285928,235.051135,0.846566,False
42,1.400000,311.089368,234.090234,2.548606,False
43,1.433333,310.902937,233.894339,0.455409,False
44,1.466667,310.372793,234.313363,1.219431,False
45,1.500000,310.016426,235.476646,1.920977,False
46,1.533333,309.696450,235.365523,0.674456,False
47,1.566667,309.318490,237.443769,3.846693,False
48,1.600000,307.671582,238.207928,3.529745,False
49,1.633333,306.976629,237.854232,1.576556,False
50,1.666667,306.769383,237.260308,1.258485,False
51,1.700000,306.548319,237.900843,1.236740,False
52,1.733333,304.624062,238.168257,3.929367,False
53,1.766667,305.003272,236.096259,3.710863,False
54,1.800000,306.196142,235.413754,2.270872,False
55,1.833333,307.730397,235.431291,2.927638,False
56,1.866667,308.918463,234.913692,2.733305,False
57,1.900000,308.617302,235.145870,0.832217,False
58,1.933333,308.742677,236.127932,1.915223,False
59,1.966667,309.159249,237.409418,2.823215,False
60,2.000000,308.000922,238.100710,2.609503,False
61,2.033333,309.281467,238.404714,2.378326,False
62,2.066667,309.284947,238.288733,0.183358,False
