beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.102669,,571.296184,False,False
1,0.208691,0.106022,576.673894,False,False
2,0.318319,0.109628,579.638394,False,False
3,0.422364,0.104045,576.673894,False,False
4,0.522617,0.100254,576.673894,False,False
5,0.625603,0.102986,576.673894,False,False
6,0.732018,0.106414,576.673894,False,False
7,0.835336,0.103318,572.770738,False,False
8,0.940090,0.104754,563.922538,False,False
9,1.046488,0.106398,563.922538,False,False
10,1.153798,0.107311,572.770738,False,False
11,1.260931,0.107132,569.590804,False,False
12,1.364306,0.103375,569.590804,False,False
13,1.468519,0.104213,575.743743,False,False
14,1.573858,0.105339,580.177281,False,False
15,1.674021,0.100163,580.177281,False,False
16,1.777258,0.103237,575.743743,False,False
17,1.880675,0.103417,573.724973,False,False
18,1.987747,0.107072,579.093099,False,False
19,2.100796,0.113050,573.724973,False,False
20,2.205376,0.104580,568.744341,False,False
21,2.308986,0.103610,568.744341,False,False
22,2.414482,0.105496,569.355066,False,False
23,2.520487,0.106005,573.724973,False,False
24,2.625869,0.105382,569.355066,False,False
25,2.725875,0.100006,569.355066,False,False
26,2.829666,0.103791,569.355066,False,False
27,2.936026,0.106360,578.087005,False,False
28,3.034431,0.098406,585.116893,False,False
29,3.141180,0.106748,578.087005,False,False
30,3.240076,0.098896,566.355555,False,False
31,3.342620,0.102544,566.355555,False,False
32,3.448560,0.105941,566.355555,False,False
33,3.555667,0.107107,569.042030,False,False
34,3.662637,0.106969,569.042030,False,False
35,3.766496,0.103859,569.042030,False,False
36,3.871937,0.105440,576.110629,False,False
37,3.972929,0.100992,576.110629,False,False
38,4.074115,0.101187,576.110629,False,False
39,4.178262,0.104147,576.110629,False,False
40,4.285476,0.107214,576.195195,False,False
41,4.392273,0.106796,576.195195,False,False
42,4.496404,0.104131,576.195195,False,False
43,4.599529,0.103125,576.195195,False,False
44,4.703200,0.103672,576.195195,False,False
45,4.806812,0.103612,576.195195,False,False
46,4.911260,0.104448,578.751139,False,False
47,5.015990,0.104730,578.751139,False,False
48,5.121888,0.105899,579.085399,False,False
49,5.223421,0.101533,590.941997,False,False
50,5.324664,0.101243,590.941997,False,False
51,5.424840,0.100176,590.941997,False,False
52,5.526097,0.101258,592.548534,False,False
53,5.628364,0.102266,592.548534,False,False
54,5.735371,0.107007,586.702460,False,False
55,5.834730,0.099358,586.702460,False,False
56,5.940413,0.105684,569.104764,False,False
57,6.046756,0.106342,569.104764,False,False
58,6.147586,0.100830,569.104764,False,False
