beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.103686,,596.304974,False,False
1,0.206093,0.102407,606.714968,False,False
2,0.304754,0.098660,607.431342,False,False
3,0.403647,0.098893,606.714968,False,False
4,0.499300,0.095653,608.147716,False,False
5,0.597556,0.098256,610.649419,False,False
6,0.701277,0.103721,615.345953,False,False
7,0.796807,0.095530,615.345953,False,False
8,0.894313,0.097506,615.345953,False,False
9,0.990570,0.096257,615.345953,False,False
10,1.088932,0.098362,615.345953,False,False
11,1.184857,0.095925,613.888986,False,False
12,1.282595,0.097738,609.992010,False,False
13,1.381484,0.098889,606.743088,False,False
14,1.483458,0.101974,606.743088,False,False
15,1.584017,0.100559,606.743088,False,False
16,1.685260,0.101243,596.662019,False,False
17,1.782914,0.097653,595.509178,False,False
18,1.881284,0.098370,596.662019,False,False
19,1.982038,0.100754,601.651409,False,False
20,2.086507,0.104469,609.939924,False,False
21,2.186232,0.099726,601.651409,False,False
22,2.283819,0.097586,601.651409,False,False
23,2.381240,0.097421,601.651409,False,False
24,2.490547,0.109307,603.670612,False,False
25,2.586453,0.095907,609.899551,False,False
26,2.686296,0.099843,604.217152,False,False
27,2.785688,0.099392,604.217152,False,False
28,2.884065,0.098377,609.899551,False,False
29,2.983367,0.099302,604.217152,False,False
30,3.080739,0.097372,604.217152,False,False
31,3.178737,0.097998,609.899551,False,False
32,3.279558,0.100820,604.217152,False,False
33,3.379732,0.100174,610.997614,False,False
34,3.477932,0.098200,598.957842,False,False
35,3.580907,0.102975,595.634865,False,False
36,3.678519,0.097612,595.634865,False,False
37,3.783579,0.105060,595.634865,False,False
38,3.884312,0.100733,582.664414,False,False
39,3.987658,0.103346,589.967356,False,False
40,4.087773,0.100115,589.967356,False,False
41,4.191212,0.103439,595.634865,False,False
42,4.292913,0.101701,599.310288,False,False
43,4.390633,0.097720,602.403908,False,False
44,4.489178,0.098545,604.838967,False,False
45,4.588779,0.099601,604.838967,False,False
46,4.684165,0.095386,604.838967,False,False
47,4.783365,0.099200,604.838967,False,False
48,4.889442,0.106077,602.403908,False,False
49,4.992330,0.102889,593.297997,False,False
50,5.091305,0.098975,592.963984,False,False
51,5.192435,0.101130,585.597467,False,False
52,5.293621,0.101187,592.963984,False,False
53,5.396081,0.102459,593.297997,False,False
54,5.498590,0.102509,593.297997,False,False
55,5.599382,0.100792,595.284510,False,False
56,5.699703,0.100321,595.284510,False,False
57,5.797894,0.098192,598.082869,False,False
58,5.894025,0.096131,598.438653,False,False
59,5.995369,0.101344,601.529856,False,False
60,6.092780,0.097411,601.529856,False,False
61,6.193041,0.100261,598.438653,False,False
62,6.292787,0.099746,592.043918,False,False
63,6.395562,0.102776,598.438653,False,False
64,6.497136,0.101573,598.438653,False,False
65,6.600256,0.103120,601.529856,False,False
66,6.696583,0.096328,597.539061,False,False
67,6.792998,0.096414,609.168628,False,False
68,6.891492,0.098495,614.123672,False,False
69,6.991904,0.100412,617.091984,False,False
70,7.089135,0.097230,614.123672,False,False
71,7.186835,0.097700,609.168628,False,False
72,7.283657,0.096823,614.123672,False,False
73,7.382365,0.098708,614.123672,False,False
74,7.485064,0.102698,607.855207,False,False
75,7.580984,0.095921,602.715518,False,False
76,7.682671,0.101686,602.715518,False,False
77,7.782220,0.099549,590.459704,False,False
78,7.885410,0.103190,593.727752,False,False
79,7.982220,0.096810,593.727752,False,False
80,8.083836,0.101616,602.715518,False,False
81,8.184892,0.101056,606.161372,False,False
82,8.281775,0.096883,611.110068,False,False
83,8.380759,0.098984,606.161372,False,False
84,8.478755,0.097997,611.110068,False,False
85,8.576937,0.098182,612.266460,False,False
86,8.679966,0.103029,611.110068,False,False
87,8.777130,0.097164,611.110068,False,False
88,8.872120,0.094990,611.110068,False,False
89,8.971433,0.099313,604.588117,False,False
90,9.074329,0.102896,604.588117,False,False
91,9.171251,0.096922,604.150051,False,False
92,9.270492,0.099241,601.751778,False,False
93,9.370688,0.100196,601.751778,False,False
94,9.470397,0.099709,603.041058,False,False
95,9.575850,0.105453,603.041058,False,False
96,9.675346,0.099496,601.818934,False,False
97,9.772930,0.097584,601.818934,False,False
98,9.871352,0.098422,601.818934,False,False
99,9.971050,0.099698,603.041058,False,False
100,10.071003,0.099954,601.818934,False,False
101,10.170768,0.099765,601.414915,False,False
102,10.270136,0.099367,600.277181,False,False
103,10.371340,0.101205,600.261587,False,False
