frame,time_s,x,y,motion,freezing
0,0.000000,321.032961,242.248393,,False
1,0.033333,321.032119,243.122218,1.571687,False
2,0.066667,320.307711,242.677404,1.582774,False
3,0.100000,319.638707,244.134633,2.743668,False
4,0.133333,319.621117,244.006361,0.260752,False
5,0.166667,319.320207,244.558405,1.207870,False
6,0.200000,319.966949,245.854893,2.678346,False
7,0.233333,319.082457,246.426792,2.173089,False
8,0.266667,318.625196,246.699236,0.920497,False
9,0.300000,320.004776,245.725531,3.602512,False
10,0.333333,320.389148,246.160635,1.127297,False
11,0.366667,319.818708,247.373469,3.135294,False
12,0.400000,320.259620,248.299683,1.777487,False
13,0.433333,319.573601,248.568762,1.262397,False
14,0.466667,318.562605,249.202775,2.577492,False
15,0.500000,318.426618,249.209249,0.245427,False
16,0.533333,318.755675,248.657782,1.149177,False
17,0.566667,318.014858,249.382299,1.836627,False
18,0.600000,318.531772,248.527007,2.103968,False
19,0.633333,318.294099,247.809646,1.297779,False
20,0.666667,319.882371,248.810572,3.878574,False
21,0.700000,319.117426,249.715548,2.301172,False
22,0.733333,319.518761,249.960759,0.914369,False
23,0.766667,319.997742,249.598809,1.143968,False
24,0.800000,319.320312,249.842611,1.278973,False
25,0.833333,319.502433,249.703714,0.412109,False
26,0.866667,318.808867,249.741944,1.409654,False
27,0.900000,317.345371,251.096926,3.198714,False
28,0.933333,317.126190,251.554645,0.910278,False
29,0.966667,316.612655,253.111992,3.334801,False
30,1.000000,317.178338,252.019259,2.532413,False
31,1.033333,318.418845,252.688996,2.589077,False
32,1.066667,319.028435,253.768685,1.945890,False
33,1.100000,317.774003,252.957264,2.441260,False
34,1.133333,318.428342,253.155507,1.212514,False
35,1.166667,317.800818,253.484481,1.188388,False
36,1.200000,317.912760,253.737997,0.530254,False
37,1.233333,317.853626,253.560787,0.368860,False
38,1.266667,317.328892,253.587708,1.025855,False
39,1.300000,316.058323,254.342757,2.450030,False
40,1.333333,315.272905,254.535275,1.431547,False
41,1.366667,313.924041,254.915189,2.634336,False
42,1.400000,313.351510,254.389860,1.636063,False
43,1.433333,314.146570,254.880890,1.909107,False
44,1.466667,313.850469,255.477282,1.177897,False
45,1.500000,315.178703,255.847832,2.501123,False
46,1.533333,312.660571,254.305321,5.198313,False
47,1.566667,313.240137,254.336825,1.020025,False
48,1.600000,312.069576,254.698999,2.120748,False
49,1.633333,312.117443,254.229273,1.004583,False
50,1.666667,310.948267,252.913192,2.752154,False
51,1.700000,310.710250,254.173407,2.605065,False
