beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.105875,,566.041448,False,False
1,0.211999,0.106124,566.704565,False,False
2,0.316488,0.104489,570.463234,False,False
3,0.425057,0.108568,566.704565,False,False
4,0.528632,0.103575,574.221903,False,False
5,0.629433,0.100801,574.221903,False,False
6,0.736052,0.106619,562.753120,False,False
7,0.840043,0.103991,562.753120,False,False
8,0.949814,0.109771,560.737382,False,False
9,1.056816,0.107002,560.737382,False,False
10,1.163866,0.107050,560.737382,False,False
11,1.271817,0.107951,560.737382,False,False
12,1.378805,0.106988,560.737382,False,False
13,1.485333,0.106528,560.811345,False,False
14,1.586709,0.101377,563.234359,False,False
15,1.693847,0.107137,566.503018,False,False
16,1.799760,0.105913,566.503018,False,False
17,1.905671,0.105911,566.512617,False,False
18,2.009904,0.104233,566.503018,False,False
19,2.115842,0.105938,566.512617,False,False
20,2.220748,0.104906,571.941118,False,False
21,2.328550,0.107802,575.632535,False,False
22,2.432777,0.104227,574.663970,False,False
23,2.535457,0.102680,575.666636,False,False
24,2.638905,0.103448,575.666636,False,False
25,2.743314,0.104409,576.685049,False,False
26,2.847357,0.104043,580.001180,False,False
27,2.955552,0.108195,580.001180,False,False
28,3.057234,0.101682,584.174227,False,False
29,3.159271,0.102037,584.174227,False,False
30,3.261980,0.102709,584.174227,False,False
31,3.364394,0.102414,585.433030,False,False
32,3.471768,0.107374,584.174227,False,False
33,3.579313,0.107545,584.069296,False,False
34,3.681801,0.102488,572.330979,False,False
35,3.787950,0.106149,572.330979,False,False
36,3.890678,0.102728,572.330979,False,False
37,3.995512,0.104834,574.381960,False,False
38,4.099973,0.104460,572.330979,False,False
39,4.210641,0.110668,572.330979,False,False
40,4.312514,0.101873,572.330979,False,False
41,4.426345,0.113831,569.605912,False,False
42,4.531681,0.105336,569.605912,False,False
43,4.632167,0.100486,577.644194,False,False
44,4.737991,0.105824,569.605912,False,False
45,4.841861,0.103870,569.605912,False,False
46,4.941999,0.100138,577.644194,False,False
47,5.051268,0.109269,566.978449,False,False
48,5.162995,0.111727,566.344359,False,False
49,5.263439,0.100443,566.344359,False,False
50,5.372757,0.109319,566.344359,False,False
51,5.478700,0.105943,566.344359,False,False
52,5.584567,0.105867,566.746894,False,False
53,5.690294,0.105727,566.746894,False,False
54,5.796567,0.106272,566.746894,False,False
55,5.901147,0.104580,566.746894,False,False
56,6.003864,0.102717,567.499733,False,False
57,6.113945,0.110081,573.721281,False,False
58,6.221492,0.107547,573.721281,False,False
59,6.323138,0.101646,567.424851,False,False
60,6.425299,0.102161,567.424851,False,False
61,6.531040,0.105741,571.103237,False,False
62,6.637834,0.106794,580.950946,False,False
63,6.742894,0.105060,571.103237,False,False
64,6.845482,0.102588,567.424851,False,False
65,6.948761,0.103279,565.413346,False,False
66,7.059853,0.111093,571.103237,False,False
67,7.166915,0.107062,580.950946,False,False
68,7.273032,0.106117,565.413346,False,False
69,7.374763,0.101731,565.413346,False,False
70,7.474131,0.099368,567.163860,False,False
71,7.580688,0.106557,571.921951,False,False
72,7.685597,0.104909,571.921951,False,False
73,7.791387,0.105790,571.343347,False,False
74,7.894921,0.103534,571.343347,False,False
75,7.999937,0.105016,571.921951,False,False
76,8.105290,0.105353,571.343347,False,False
77,8.208775,0.103485,575.636393,False,False
78,8.310974,0.102200,575.636393,False,False
79,8.418152,0.107178,575.636393,False,False
80,8.522385,0.104232,579.795848,False,False
81,8.625559,0.103174,575.636393,False,False
82,8.731740,0.106181,565.071870,False,False
83,8.830825,0.099085,565.071870,False,False
84,8.938637,0.107812,565.071870,False,False
85,9.047221,0.108583,565.071870,False,False
86,9.155890,0.108670,570.786382,False,False
87,9.255701,0.099811,568.789543,False,False
88,9.360819,0.105118,568.789543,False,False
89,9.465246,0.104427,570.669104,False,False
90,9.570733,0.105487,570.786382,False,False
91,9.679452,0.108719,570.669104,False,False
92,9.784592,0.105140,568.789543,False,False
93,9.888402,0.103810,567.739805,False,False
94,9.996621,0.108219,563.956468,False,False
95,10.103013,0.106391,563.956468,False,False
96,10.208695,0.105682,563.956468,False,False
97,10.316709,0.108014,557.796698,False,False
98,10.427026,0.110317,563.956468,False,False
99,10.529107,0.102082,567.739805,False,False
100,10.636674,0.107566,576.650002,False,False
101,10.738141,0.101467,576.650002,False,False
102,10.841478,0.103337,580.625623,False,False
103,10.945527,0.104049,576.650002,False,False
104,11.053239,0.107712,576.650002,False,False
105,11.153483,0.100244,576.650002,False,False
106,11.262756,0.109272,576.650002,False,False
107,11.368660,0.105904,584.784774,False,False
108,11.471262,0.102602,598.537711,False,False
109,11.570863,0.099601,584.784774,False,False
110,11.669861,0.098998,584.784774,False,False
111,11.769486,0.099625,584.784774,False,False
112,11.877813,0.108326,572.286432,False,False
113,11.984588,0.106776,563.009719,False,False
114,12.091159,0.106570,563.009719,False,False
115,12.196001,0.104843,562.377210,False,False
116,12.302691,0.106690,563.009719,False,False
117,12.404671,0.101980,572.286432,False,False
118,12.514976,0.110305,572.286432,False,False
119,12.615424,0.100448,576.784884,False,False
120,12.719449,0.104025,582.601612,False,False
121,12.827129,0.107680,576.784884,False,False
122,12.930115,0.102986,577.140804,False,False
123,13.031484,0.101369,576.784884,False,False
124,13.136422,0.104938,571.766500,False,False
125,13.240383,0.103961,571.766500,False,False
126,13.348489,0.108106,566.750247,False,False
127,13.454355,0.105867,566.750247,False,False
128,13.560692,0.106337,566.750247,False,False
129,13.671995,0.111303,566.649905,False,False
130,13.777374,0.105379,566.750247,False,False
131,13.881345,0.103971,566.649905,False,False
132,13.987230,0.105885,569.373134,False,False
133,14.089988,0.102757,569.373134,False,False
134,14.196262,0.106274,566.649905,False,False
135,14.298161,0.101899,566.649905,False,False
136,14.405804,0.107644,583.053644,False,False
137,14.513982,0.108178,564.579602,False,False
138,14.616889,0.102906,583.053644,False,False
139,14.717654,0.100765,570.910615,False,False
140,14.825804,0.108150,573.394724,False,False
141,14.928018,0.102214,573.394724,False,False
142,15.033113,0.105095,573.394724,False,False
143,15.137753,0.104640,571.233150,False,False
144,15.242789,0.105036,573.394724,False,False
145,15.345612,0.102823,571.233150,False,False
146,15.450729,0.105117,573.394724,False,False
147,15.552406,0.101676,571.233150,False,False
148,15.659366,0.106960,576.271462,False,False
149,15.763483,0.104118,571.234651,False,False
150,15.873056,0.109573,571.234651,False,False
151,15.976074,0.103018,569.479352,False,False
152,16.081109,0.105036,571.234651,False,False
153,16.188293,0.107184,569.479352,False,False
154,16.293652,0.105359,569.479352,False,False
155,16.396872,0.103220,569.479352,False,False
156,16.507135,0.110263,562.894760,False,False
157,16.613727,0.106592,569.479352,False,False
158,16.718276,0.104549,571.199924,False,False
159,16.827886,0.109610,571.199924,False,False
160,16.929637,0.101750,572.779500,False,False
161,17.034679,0.105042,573.892454,False,False
162,17.134140,0.099462,582.039687,False,False
163,17.238893,0.104752,582.039687,False,False
164,17.340124,0.101231,574.608783,False,False
165,17.443210,0.103086,582.039687,False,False
166,17.549631,0.106421,574.608783,False,False
167,17.654050,0.104419,579.386989,False,False
168,17.756093,0.102043,574.608783,False,False
169,17.862168,0.106075,574.608783,False,False
170,17.965726,0.103558,574.608783,False,False
171,18.074469,0.108744,572.717710,False,False
172,18.177375,0.102905,572.717710,False,False
173,18.282138,0.104764,573.324970,False,False
174,18.389077,0.106939,572.717710,False,False
175,18.493730,0.104653,573.324970,False,False
176,18.598365,0.104636,573.324970,False,False
177,18.706577,0.108212,573.417162,False,False
178,18.810505,0.103928,577.325241,False,False
179,18.913927,0.103423,577.325241,False,False
180,19.015374,0.101447,577.325241,False,False
181,19.119297,0.103923,577.350318,False,False
182,19.223697,0.104400,577.350318,False,False
183,19.329191,0.105493,577.350318,False,False
184,19.431780,0.102589,574.713682,False,False
185,19.539835,0.108056,568.755797,False,False
186,19.642114,0.102278,568.755797,False,False
187,19.749152,0.107038,580.059112,False,False
188,19.857071,0.107919,575.518411,False,False
189,19.958389,0.101319,575.518411,False,False
190,20.061827,0.103438,575.518411,False,False
191,20.166081,0.104254,575.518411,False,False
192,20.273011,0.106930,577.142726,False,False
193,20.376971,0.103960,575.518411,False,False
194,20.481559,0.104587,575.518411,False,False
195,20.579655,0.098096,573.682893,False,False
196,20.690323,0.110668,576.806200,False,False
197,20.794344,0.104021,573.682893,False,False
198,20.899939,0.105595,576.161088,False,False
199,21.000433,0.100494,568.209048,False,False
200,21.110340,0.109907,568.209048,False,False
201,21.214478,0.104138,568.209048,False,False
202,21.320903,0.106426,576.161088,False,False
203,21.428356,0.107453,570.745930,False,False
204,21.525174,0.096818,570.745930,False,False
205,21.626693,0.101519,570.745930,False,False
206,21.731818,0.105126,573.719972,False,False
207,21.841753,0.109934,577.803643,False,False
208,21.946334,0.104581,573.719972,False,False
209,22.050175,0.103842,573.719972,False,False
210,22.153791,0.103616,573.719972,False,False
211,22.263440,0.109650,573.719972,False,False
212,22.367071,0.103630,577.803643,False,False
213,22.474528,0.107457,569.928680,False,False
214,22.579805,0.105276,569.435312,False,False
215,22.682736,0.102931,569.435312,False,False
216,22.788103,0.105368,569.435312,False,False
217,22.895295,0.107191,569.435312,False,False
