frame,time_s,x,y,motion,freezing
0,0.000000,319.987716,239.945394,,True
1,0.033333,320.034593,240.063433,0.241686,True
2,0.066667,320.049180,240.135661,0.161916,True
3,0.100000,320.169573,240.191795,0.286048,True
4,0.133333,320.218064,240.244122,0.150379,True
5,0.166667,320.326499,240.284623,0.228923,True
6,0.200000,320.273863,240.365401,0.158670,True
7,0.233333,320.262460,240.405226,0.084052,True
8,0.266667,320.272046,240.426582,0.041123,True
9,0.300000,320.321812,240.351755,0.155989,True
10,0.333333,320.304500,240.458919,0.203212,True
11,0.366667,320.216015,240.500075,0.177078,True
12,0.400000,320.181266,240.473672,0.077966,True
13,0.433333,320.194151,240.481276,0.032521,True
14,0.466667,320.248293,240.520664,0.108338,True
15,0.500000,320.283525,240.515544,0.064338,True
16,0.533333,320.244508,240.557779,0.094973,True
17,0.566667,320.244450,240.569169,0.018700,True
18,0.600000,320.226260,240.601405,0.070433,True
19,0.633333,320.274069,240.523443,0.194055,True
20,0.666667,320.260007,240.512529,0.031192,True
21,0.700000,320.282117,240.511514,0.048667,True
22,0.733333,320.370603,240.473472,0.198561,True
23,0.766667,320.418172,240.411519,0.137641,True
24,0.800000,320.432918,240.249446,0.275517,True
25,0.833333,320.442283,240.191630,0.115413,True
26,0.866667,320.395281,240.217062,0.099401,True
27,0.900000,320.425823,240.173458,0.105442,True
28,0.933333,320.361483,240.194539,0.112467,True
29,0.966667,320.313765,240.261500,0.160537,True
30,1.000000,320.349313,240.274944,0.069639,True
31,1.033333,320.347155,240.197701,0.132607,True
32,1.066667,320.379419,240.252364,0.134252,True
33,1.100000,320.390762,240.305243,0.109706,True
34,1.133333,320.318559,240.220095,0.200973,True
35,1.166667,320.287644,240.239402,0.066555,True
36,1.200000,320.351512,240.238242,0.120557,True
37,1.233333,320.336300,240.226942,0.036153,True
38,1.266667,320.248021,240.250408,0.189419,True
39,1.300000,320.295944,240.304442,0.133628,True
40,1.333333,320.354548,240.249778,0.146747,True
41,1.366667,320.353570,240.240161,0.020532,True
42,1.400000,320.290323,240.287111,0.154252,True
43,1.433333,320.299137,240.325040,0.080010,True
44,1.466667,320.373151,240.370642,0.190164,True
45,1.500000,320.285511,240.349952,0.192539,True
46,1.533333,320.354502,240.346946,0.126372,True
47,1.566667,320.286819,240.253814,0.219739,True
48,1.600000,320.420500,240.214489,0.285940,True
49,1.633333,320.471715,240.202612,0.097461,True
50,1.666667,320.398929,240.241570,0.153968,True
51,1.700000,320.442643,240.189840,0.125630,True
52,1.733333,320.439009,240.091773,0.169194,True
