frame,time_s,x,y,motion,freezing
0,0.000000,319.941118,240.732481,,False
1,0.033333,319.921093,239.596812,2.048477,False
2,0.066667,319.644260,239.622894,0.612892,False
3,0.100000,319.643886,239.691851,0.131769,False
4,0.133333,319.979240,239.326922,0.822858,False
5,0.166667,318.898255,239.541873,2.191468,False
6,0.200000,318.615723,239.022653,1.144614,False
7,0.233333,317.721897,239.260531,1.728313,False
8,0.266667,318.518118,239.089014,1.551157,False
9,0.300000,316.948962,239.600409,2.892761,False
10,0.333333,316.783195,239.386171,0.403656,False
11,0.366667,316.855424,239.057415,0.585826,False
12,0.400000,316.577694,238.533808,1.220498,False
13,0.433333,316.275235,239.162654,1.296564,False
14,0.466667,315.389006,239.888123,2.352621,False
15,0.500000,314.370188,240.333445,2.041133,False
16,0.533333,314.557205,239.758129,1.005533,False
17,0.566667,314.224966,237.720447,3.905473,False
18,0.600000,315.308514,238.332394,2.190399,False
19,0.633333,315.829342,238.956430,1.444381,False
20,0.666667,315.860698,238.897056,0.147761,True
21,0.700000,315.897666,238.843678,0.155892,True
22,0.733333,315.963803,238.715009,0.345778,True
23,0.766667,315.955584,238.711487,0.019996,True
24,0.800000,315.979109,238.749758,0.083053,True
25,0.833333,315.958003,238.761701,0.047574,True
26,0.866667,316.065891,238.761681,0.215123,True
27,0.900000,316.004195,238.858271,0.217876,True
28,0.933333,315.965493,238.828304,0.093457,True
29,0.966667,315.979109,238.862063,0.072880,True
30,1.000000,315.952284,238.907301,0.102377,True
31,1.033333,316.033130,238.835204,0.194493,True
32,1.066667,316.068314,238.919854,0.176431,True
33,1.100000,316.110551,238.876343,0.116907,True
34,1.133333,316.166732,238.800548,0.152683,True
35,1.166667,316.149446,238.797733,0.031648,True
36,1.200000,316.209556,238.821271,0.101042,True
37,1.233333,316.186213,238.897632,0.154751,True
38,1.266667,316.213021,238.962998,0.160202,True
39,1.300000,316.186408,238.887076,0.141582,True
40,1.333333,316.287719,238.879748,0.186742,True
41,1.366667,316.285414,238.816840,0.132783,True
42,1.400000,316.315658,238.765395,0.104832,True
43,1.433333,316.351666,238.752198,0.066301,True
44,1.466667,316.360585,238.754791,0.018391,True
45,1.500000,316.352292,238.711780,0.088183,True
46,1.533333,316.393199,238.715366,0.066137,True
47,1.566667,316.428918,238.758808,0.107378,True
48,1.600000,316.385981,238.731630,0.103151,True
49,1.633333,316.394512,238.756443,0.045562,True
50,1.666667,316.348840,238.747473,0.105761,True
51,1.700000,316.366610,238.660673,0.199202,True
52,1.733333,316.336458,238.700283,0.089166,True
53,1.766667,316.307052,238.740446,0.089962,True
54,1.800000,316.269756,238.771105,0.094663,True
55,1.833333,316.295273,238.729153,0.089793,True
56,1.866667,316.320392,238.749565,0.062511,True
57,1.900000,316.391024,238.863396,0.223282,True
58,1.933333,316.434290,238.842336,0.092030,True
59,1.966667,316.539015,238.787012,0.238278,True
60,2.000000,316.550216,238.831256,0.080819,True
61,2.033333,316.484601,238.820312,0.113364,True
62,2.066667,316.520071,238.858253,0.113063,True
63,2.100000,316.499432,238.878858,0.049766,True
64,2.133333,316.565719,238.846537,0.120909,True
65,2.166667,316.570582,238.899348,0.093824,True
66,2.200000,316.636341,238.859370,0.156853,True
67,2.233333,316.592619,238.826324,0.122570,True
68,2.266667,316.671540,238.798427,0.145548,True
69,2.300000,316.633440,238.800526,0.077347,True
70,2.333333,316.607018,238.851645,0.115305,True
71,2.366667,316.478995,238.803167,0.201354,True
72,2.400000,316.427479,238.886676,0.150308,True
73,2.433333,316.377493,238.868828,0.111780,True
74,2.466667,316.364907,238.920640,0.102642,True
75,2.500000,316.464136,238.934176,0.159721,True
76,2.533333,316.509823,238.962459,0.108421,True
77,2.566667,316.470631,238.973466,0.080593,True
78,2.600000,316.386981,238.968130,0.154976,True
79,2.633333,316.288119,238.931232,0.226907,True
80,2.666667,316.263234,238.861491,0.121551,True
81,2.700000,316.275621,238.809228,0.117451,True
82,2.733333,316.346253,238.761205,0.159193,True
83,2.766667,316.300442,238.777619,0.082131,True
84,2.800000,316.393124,238.695571,0.248800,True
85,2.833333,316.388443,238.706387,0.021209,True
86,2.866667,316.411087,238.655045,0.106212,True
87,2.900000,316.396560,238.629012,0.047620,True
88,2.933333,316.323070,238.596926,0.146614,True
89,2.966667,316.282068,238.582682,0.080780,True
90,3.000000,316.271713,238.619466,0.062896,True
91,3.033333,316.259022,238.632398,0.035248,True
92,3.066667,316.335405,238.610798,0.158813,True
93,3.100000,316.300636,238.739410,0.296289,True
94,3.133333,316.213512,238.597080,0.294700,True
95,3.166667,316.170545,238.672757,0.178045,True
96,3.200000,316.196861,238.637826,0.094894,True
97,3.233333,316.171406,238.632275,0.044959,True
98,3.266667,316.181344,238.647682,0.031298,True
99,3.300000,316.160243,238.620514,0.073554,True
100,3.333333,316.113737,238.653689,0.099980,True
101,3.366667,316.269512,238.683364,0.286907,True
102,3.400000,316.265855,238.791754,0.174419,True
103,3.433333,316.279741,238.876890,0.167822,True
104,3.466667,316.350676,238.818288,0.176617,True
105,3.500000,316.415370,238.901730,0.190895,True
106,3.533333,316.408591,238.944837,0.079508,True
107,3.566667,316.378488,238.960886,0.069303,True
108,3.600000,316.333230,238.998411,0.104571,True
109,3.633333,316.411891,238.958071,0.150771,True
110,3.666667,316.475239,238.942537,0.124344,True
111,3.700000,316.455811,238.904889,0.070216,True
112,3.733333,316.483763,238.874807,0.072256,True
113,3.766667,316.439847,238.806087,0.161429,True
114,3.800000,316.390905,238.744948,0.164390,True
115,3.833333,316.451666,238.714755,0.109692,True
116,3.866667,316.403344,238.744107,0.112570,True
117,3.900000,316.400233,238.659103,0.148691,True
118,3.933333,316.350855,238.709330,0.119481,True
119,3.966667,316.296112,238.658702,0.143790,True
120,4.000000,315.729298,239.960701,2.268889,False
121,4.033333,315.956491,239.410730,1.152360,False
122,4.066667,316.295666,240.491131,2.198448,False
123,4.100000,315.648749,239.478827,2.255786,False
124,4.133333,314.594099,238.765010,2.232841,False
125,4.166667,314.347253,239.752384,1.822155,False
126,4.200000,314.622616,238.709657,1.973163,False
127,4.233333,315.834149,239.611673,2.740083,False
