beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.092169,,615.789804,False,False
1,0.190636,0.098467,622.239830,False,False
2,0.287062,0.096426,636.608483,False,False
3,0.386777,0.099714,628.435356,False,False
4,0.477009,0.090232,628.435356,False,False
5,0.568485,0.091476,636.374258,False,False
6,0.663960,0.095475,636.374258,False,False
7,0.758244,0.094284,639.892196,False,False
8,0.851117,0.092873,636.374258,False,False
9,0.948572,0.097455,628.435356,False,False
10,1.042338,0.093766,634.686975,False,False
11,1.141932,0.099593,634.686975,False,False
12,1.239013,0.097082,619.510446,False,False
13,1.333548,0.094535,634.686975,False,False
14,1.425409,0.091861,620.311239,False,False
15,1.522260,0.096851,634.686975,False,False
16,1.614708,0.092448,634.686975,False,False
17,1.711434,0.096726,647.008611,False,False
18,1.803898,0.092464,621.799219,False,False
19,1.900392,0.096494,631.750335,False,False
20,1.993127,0.092734,621.799219,False,False
21,2.091778,0.098651,621.959148,False,False
22,2.186752,0.094974,621.959148,False,False
23,2.287011,0.100258,631.750335,False,False
24,2.383480,0.096469,631.750335,False,False
25,2.472408,0.088928,631.750335,False,False
26,2.563472,0.091064,635.756074,False,False
27,2.657848,0.094376,635.756074,False,False
28,2.754563,0.096715,635.756074,False,False
29,2.845853,0.091291,623.102706,False,False
30,2.942262,0.096409,622.349516,False,False
31,3.038555,0.096292,622.349516,False,False
32,3.136540,0.097985,623.102706,False,False
33,3.233194,0.096654,622.349516,False,False
34,3.323899,0.090705,623.102706,False,False
35,3.417806,0.093907,620.768532,False,False
36,3.515222,0.097416,638.931563,False,False
37,3.607705,0.092483,638.931563,False,False
38,3.704735,0.097030,634.257658,False,False
39,3.797648,0.092913,622.131419,False,False
40,3.894091,0.096443,634.257658,False,False
41,3.988690,0.094599,634.257658,False,False
42,4.086814,0.098124,634.257658,False,False
43,4.181366,0.094552,634.257658,False,False
44,4.275119,0.093753,634.573495,False,False
45,4.373783,0.098664,634.573495,False,False
46,4.466556,0.092774,637.811698,False,False
47,4.560628,0.094072,637.811698,False,False
48,4.657252,0.096624,620.960948,False,False
49,4.749188,0.091936,626.440063,False,False
50,4.846278,0.097090,620.960948,False,False
51,4.943428,0.097149,617.981794,False,False
52,5.039207,0.095779,617.605565,False,False
53,5.137918,0.098711,617.605565,False,False
54,5.236621,0.098703,617.605565,False,False
55,5.334558,0.097937,623.044743,False,False
56,5.427013,0.092455,623.044743,False,False
57,5.520620,0.093607,640.979396,False,False
58,5.616922,0.096301,640.979396,False,False
59,5.710212,0.093291,640.979396,False,False
60,5.803545,0.093332,623.044743,False,False
61,5.902499,0.098954,622.877943,False,False
62,5.999218,0.096719,622.877943,False,False
63,6.096794,0.097576,622.877943,False,False
64,6.193121,0.096327,622.877943,False,False
65,6.285852,0.092731,622.877943,False,False
66,6.381010,0.095158,630.530541,False,False
67,6.475927,0.094916,630.530541,False,False
68,6.573402,0.097475,632.135848,False,False
69,6.667924,0.094522,632.135848,False,False
70,6.765428,0.097504,634.775749,False,False
71,6.856830,0.091402,634.775749,False,False
72,6.950952,0.094122,634.775749,False,False
73,7.044456,0.093504,637.472647,False,False
74,7.139829,0.095373,637.472647,False,False
75,7.235402,0.095573,635.191358,False,False
76,7.326609,0.091208,629.107751,False,False
77,7.425710,0.099101,627.794917,False,False
78,7.520170,0.094460,627.794917,False,False
79,7.615744,0.095574,632.123483,False,False
80,7.714046,0.098303,632.123483,False,False
81,7.808040,0.093994,632.123483,False,False
82,7.902959,0.094918,632.123483,False,False
83,7.995825,0.092867,632.123483,False,False
84,8.095179,0.099354,632.123483,False,False
85,8.188391,0.093212,631.199022,False,False
86,8.283449,0.095057,615.818484,False,False
87,8.381864,0.098416,615.818484,False,False
88,8.479517,0.097652,615.818484,False,False
89,8.576948,0.097431,615.818484,False,False
90,8.670659,0.093711,615.818484,False,False
91,8.768498,0.097839,624.820208,False,False
92,8.859471,0.090973,625.846783,False,False
93,8.955498,0.096028,628.314203,False,False
94,9.051369,0.095870,628.314203,False,False
95,9.146862,0.095494,641.351687,False,False
96,9.240202,0.093340,628.314203,False,False
97,9.331258,0.091055,641.351687,False,False
98,9.424810,0.093552,642.810712,False,False
99,9.522841,0.098031,642.810712,False,False
100,9.615532,0.092691,641.351687,False,False
101,9.708130,0.092598,639.713585,False,False
102,9.806897,0.098767,633.323418,False,False
103,9.901636,0.094738,633.323418,False,False
104,9.995428,0.093792,633.323418,False,False
105,10.090536,0.095109,633.323418,False,False
106,10.191357,0.100821,635.286347,False,False
107,10.285803,0.094446,635.286347,False,False
108,10.375378,0.089575,635.286347,False,False
109,10.467189,0.091811,635.286347,False,False
110,10.564114,0.096925,635.286347,False,False
111,10.654533,0.090419,635.135208,False,False
112,10.749001,0.094468,635.135208,False,False
113,10.846759,0.097758,631.894034,False,False
114,10.941712,0.094953,631.894034,False,False
115,11.030096,0.088384,631.894034,False,False
116,11.125699,0.095603,631.084037,False,False
117,11.221597,0.095898,631.084037,False,False
118,11.315301,0.093704,628.334403,False,False
119,11.410376,0.095075,628.334403,False,False
120,11.510182,0.099806,628.334403,False,False
121,11.605672,0.095491,628.334403,False,False
122,11.697885,0.092213,628.334403,False,False
123,11.795099,0.097213,628.334403,False,False
124,11.891100,0.096001,632.299937,False,False
125,11.983761,0.092662,632.502442,False,False
126,12.078623,0.094861,632.502442,False,False
127,12.173514,0.094892,635.041301,False,False
128,12.267996,0.094482,635.041301,False,False
129,12.362247,0.094251,632.502442,False,False
130,12.456665,0.094418,632.299937,False,False
131,12.552538,0.095873,635.041301,False,False
132,12.648015,0.095477,630.834268,False,False
133,12.743128,0.095112,628.423229,False,False
134,12.834718,0.091591,625.827251,False,False
135,12.931296,0.096578,628.423229,False,False
136,13.027944,0.096648,630.834268,False,False
137,13.126113,0.098169,632.176687,False,False
138,13.219235,0.093123,632.176687,False,False
139,13.314146,0.094910,632.176687,False,False
140,13.406177,0.092032,632.176687,False,False
141,13.500789,0.094612,632.176687,False,False
142,13.596841,0.096052,632.176687,False,False
143,13.692053,0.095212,634.171684,False,False
144,13.787832,0.095779,630.174292,False,False
145,13.879761,0.091929,630.174292,False,False
146,13.972476,0.092715,630.174292,False,False
147,14.068746,0.096270,640.387011,False,False
148,14.158674,0.089928,647.143490,False,False
149,14.258703,0.100029,640.387011,False,False
150,14.352397,0.093693,623.246917,False,False
151,14.443880,0.091484,631.643458,False,False
152,14.540853,0.096972,631.643458,False,False
153,14.638042,0.097189,639.810877,False,False
154,14.733032,0.094990,639.810877,False,False
155,14.822203,0.089171,631.643458,False,False
156,14.915981,0.093778,638.095319,False,False
157,15.008787,0.092806,638.095319,False,False
158,15.106994,0.098207,639.810877,False,False
159,15.201024,0.094030,638.095319,False,False
160,15.298512,0.097488,626.595107,False,False
161,15.388949,0.090437,618.974565,False,False
162,15.486331,0.097382,626.595107,False,False
163,15.582087,0.095756,626.595107,False,False
164,15.679021,0.096935,626.595107,False,False
165,15.774478,0.095456,618.974565,False,False
