frame,time_s,x,y,motion,freezing
0,0.000000,319.938256,238.119521,,False
1,0.033333,319.499462,239.237175,2.101624,False
2,0.066667,321.022355,239.684948,2.966339,False
3,0.100000,320.236394,238.922330,1.769209,False
4,0.133333,321.196672,239.809368,2.262401,False
5,0.166667,321.691415,240.942844,2.143126,False
6,0.200000,321.657000,239.459681,2.833481,False
7,0.233333,322.665344,239.422169,2.103372,False
8,0.266667,321.673608,239.681769,1.647932,False
9,0.300000,323.076385,239.944240,2.805279,False
10,0.333333,321.911036,239.799042,2.115412,False
11,0.366667,321.638866,240.029469,0.576039,False
12,0.400000,321.271282,239.716824,0.880709,False
13,0.433333,320.312946,241.261413,3.361316,False
14,0.466667,319.372020,241.489199,1.615952,False
15,0.500000,318.745759,241.085572,1.449675,False
16,0.533333,320.565005,241.380947,4.484013,False
17,0.566667,321.832232,241.897677,2.329075,False
18,0.600000,321.767256,241.927918,0.127373,False
19,0.633333,320.091270,241.786990,2.816356,False
20,0.666667,321.605329,242.200970,2.521630,False
21,0.700000,321.713004,241.748323,0.764927,False
22,0.733333,321.595609,241.829835,0.250999,False
23,0.766667,322.167181,241.481142,1.327990,False
24,0.800000,321.573860,240.878356,1.797695,False
25,0.833333,321.354881,240.952315,0.516967,False
26,0.866667,322.268612,241.603915,2.117946,False
27,0.900000,320.954691,241.567509,2.653962,False
28,0.933333,320.904645,240.102952,2.820177,False
29,0.966667,319.957604,239.569831,2.030858,False
30,1.000000,319.825510,239.467992,0.361684,False
31,1.033333,320.908653,239.930302,2.050793,False
32,1.066667,320.882191,239.304428,1.274678,False
33,1.100000,321.144748,240.327664,1.920868,False
34,1.133333,320.838191,240.248494,0.647845,False
35,1.166667,321.150773,241.270765,1.735763,False
36,1.200000,321.401546,239.995939,2.338940,False
37,1.233333,321.618486,241.419685,2.490076,False
38,1.266667,322.025028,240.961295,1.248143,False
39,1.300000,321.909872,239.733600,2.292460,False
40,1.333333,321.939591,239.357541,0.675055,False
41,1.366667,322.304452,240.590998,2.290989,False
42,1.400000,322.373518,240.428081,0.368029,False
43,1.433333,323.653419,240.699176,2.070278,False
44,1.466667,325.036380,241.483536,2.859829,False
45,1.500000,325.875015,241.246701,1.382403,False
46,1.533333,326.001809,241.843952,1.192657,False
47,1.566667,325.061615,243.082283,2.790425,False
48,1.600000,325.578777,242.969646,1.015812,False
49,1.633333,326.033363,243.764812,1.962228,False
50,1.666667,326.119031,242.538164,2.227772,False
51,1.700000,326.871173,242.714591,1.567524,False
52,1.733333,326.892624,242.147925,1.036211,False
53,1.766667,327.638687,240.199955,4.027550,False
54,1.800000,326.806000,240.789503,1.890863,False
55,1.833333,327.606275,241.535985,1.896988,False
56,1.866667,328.811248,241.974477,2.566249,False
57,1.900000,329.774883,240.659667,3.096053,False
58,1.933333,330.952994,241.453695,2.815804,False
59,1.966667,331.186073,242.020081,1.257373,False
60,2.000000,331.111740,240.779583,2.350665,False
61,2.033333,330.573879,241.520965,1.542599,False
62,2.066667,331.518950,241.578810,1.558899,False
63,2.100000,330.746237,241.904613,1.510550,False
64,2.133333,331.681495,240.608756,2.753290,False
65,2.166667,331.076361,240.939090,1.419765,False
66,2.200000,329.371467,241.564303,2.988911,False
67,2.233333,329.535396,240.883083,1.135947,False
68,2.266667,329.432104,240.004254,2.012106,False
69,2.300000,327.854544,239.873141,3.948107,False
70,2.333333,326.623517,238.070486,3.567098,False
71,2.366667,326.704465,237.279573,1.497307,False
72,2.400000,326.208971,237.469792,0.844316,False
73,2.433333,326.979647,236.498855,2.557042,False
74,2.466667,326.768403,235.236780,2.558228,False
75,2.500000,326.135063,233.709213,3.750628,False
76,2.533333,325.128183,234.045930,1.972191,False
77,2.566667,324.853706,233.012878,1.745646,False
78,2.600000,325.058238,232.992046,0.421345,False
79,2.633333,325.882116,232.689662,1.644745,False
80,2.666667,325.301791,233.078707,1.200542,False
81,2.700000,324.348971,233.637893,2.159092,False
82,2.733333,324.579781,236.012079,4.367126,False
83,2.766667,324.554321,233.427185,4.248894,False
84,2.800000,324.102299,234.806192,3.093015,False
85,2.833333,323.841702,235.032055,0.729974,False
86,2.866667,324.548392,234.549066,1.611489,False
87,2.900000,324.142019,235.738870,2.081433,False
88,2.933333,323.993428,235.721621,0.269305,False
89,2.966667,324.725759,237.470579,3.696987,False
90,3.000000,323.756597,237.105341,1.762666,False
91,3.033333,324.439881,237.412380,1.285455,False
92,3.066667,324.097803,237.423324,0.775339,False
93,3.100000,322.836075,237.334891,2.397270,False
94,3.133333,322.614358,237.148792,0.566873,False
95,3.166667,322.810808,236.672840,1.053429,False
96,3.200000,322.058630,235.952588,1.730403,False
97,3.233333,322.098340,236.511630,0.889448,False
98,3.266667,322.031641,237.175756,1.324419,False
99,3.300000,322.606047,237.413021,1.001460,False
100,3.333333,322.934848,238.010084,1.236006,False
101,3.366667,322.724872,238.730651,1.321383,False
102,3.400000,322.690332,239.001945,0.721154,False
103,3.433333,322.146686,238.280076,1.562382,False
104,3.466667,322.503046,238.044218,0.792979,False
105,3.500000,322.169199,237.181616,1.935590,False
106,3.533333,322.230968,236.540673,1.324175,False
107,3.566667,322.545959,235.878345,1.163013,False
108,3.600000,322.790516,236.268320,0.737240,False
109,3.633333,323.591331,236.616827,1.773448,False
110,3.666667,323.049786,235.549065,2.409341,False
111,3.700000,322.808702,234.571188,1.938546,False
112,3.733333,323.501843,234.539396,1.435521,False
113,3.766667,323.412830,234.855393,0.550719,False
114,3.800000,324.631795,234.572580,2.298005,False
115,3.833333,326.186651,235.560361,3.846375,False
116,3.866667,328.576011,236.795483,4.446709,False
117,3.900000,328.833389,236.366428,0.907242,False
118,3.933333,330.066783,237.066869,2.536264,False
119,3.966667,329.039896,236.738243,2.276861,False
120,4.000000,327.600634,236.686567,3.482920,False
121,4.033333,326.758021,236.264730,1.447171,False
122,4.066667,326.623303,236.942180,1.466121,False
123,4.100000,327.167732,235.851831,2.628968,False
124,4.133333,328.307571,234.264983,3.512958,False
125,4.166667,327.094675,235.221327,3.354666,False
126,4.200000,327.770195,235.473106,1.436011,False
127,4.233333,329.146160,235.969129,2.637414,False
128,4.266667,328.697703,233.800012,4.258064,False
129,4.300000,327.804910,233.482474,1.961389,False
130,4.333333,326.978450,235.029308,3.469022,False
131,4.366667,326.059109,234.773010,1.478027,False
132,4.400000,326.622737,235.730774,1.845061,False
133,4.433333,328.223990,236.205513,2.883907,False
134,4.466667,327.094426,236.411275,1.940256,False
