beat,time_s,ibi_s,hr_bpm,in_artifact_window,in_removed_window
0,0.100922,,596.888596,False,False
1,0.206396,0.105474,599.258916,False,False
2,0.306520,0.100124,596.888596,False,False
3,0.406397,0.099877,594.518276,False,False
4,0.504094,0.097697,599.119097,False,False
5,0.606154,0.102060,599.119097,False,False
6,0.708709,0.102555,596.174001,False,False
7,0.808856,0.100147,587.888571,False,False
8,0.911263,0.102407,587.888571,False,False
9,1.011905,0.100642,587.790584,False,False
10,1.115272,0.103367,596.174001,False,False
11,1.214396,0.099124,596.174001,False,False
12,1.316473,0.102077,596.174001,False,False
13,1.414768,0.098295,603.540357,False,False
14,1.512334,0.097566,605.303821,False,False
15,1.613863,0.101530,609.819755,False,False
16,1.713277,0.099413,610.409189,False,False
17,1.809971,0.096694,609.819755,False,False
18,1.908360,0.098390,607.421719,False,False
19,2.005835,0.097475,607.421719,False,False
20,2.104732,0.098897,609.819755,False,False
21,2.203510,0.098778,609.819755,False,False
22,2.305574,0.102063,608.869379,False,False
23,2.402788,0.097215,608.869379,False,False
24,2.499992,0.097204,608.869379,False,False
25,2.598535,0.098543,612.628839,False,False
26,2.694164,0.095628,612.628839,False,False
27,2.793585,0.099422,611.103190,False,False
28,2.891524,0.097939,610.367980,False,False
29,2.989707,0.098183,610.367980,False,False
30,3.091784,0.102077,610.367980,False,False
31,3.190086,0.098301,610.367980,False,False
32,3.291803,0.101718,599.416663,False,False
33,3.389802,0.097999,595.819904,False,False
34,3.489900,0.100097,597.668521,False,False
35,3.590601,0.100702,597.668521,False,False
36,3.694738,0.104137,599.416663,False,False
37,3.795128,0.100390,599.416663,False,False
38,3.894470,0.099342,597.668521,False,False
39,3.993063,0.098593,597.668521,False,False
40,4.091322,0.098260,597.668521,False,False
41,4.195070,0.103748,603.977039,False,False
42,4.296963,0.101893,588.853173,False,False
43,4.400010,0.103046,588.853173,False,False
44,4.499133,0.099123,588.853173,False,False
45,4.602330,0.103197,601.160687,False,False
46,4.702137,0.099807,601.160687,False,False
47,4.799113,0.096976,601.160687,False,False
48,4.898843,0.099730,600.985609,False,False
49,5.000900,0.102057,600.985609,False,False
50,5.100736,0.099836,592.394278,False,False
51,5.203513,0.102777,592.394278,False,False
52,5.304797,0.101284,592.394278,False,False
53,5.407793,0.102996,599.850026,False,False
54,5.507818,0.100025,599.850026,False,False
55,5.605700,0.097882,599.850026,False,False
56,5.702155,0.096455,599.855279,False,False
57,5.801320,0.099165,599.855279,False,False
58,5.903235,0.101915,605.054293,False,False
59,6.003260,0.100024,599.855279,False,False
60,6.106276,0.103017,598.445778,False,False
61,6.199543,0.093266,598.445778,False,False
62,6.300760,0.101217,599.855279,False,False
63,6.401020,0.100260,598.445778,False,False
64,6.499824,0.098804,600.050979,False,False
65,6.599815,0.099992,598.445778,False,False
66,6.703472,0.103657,598.445778,False,False
67,6.802235,0.098763,600.050979,False,False
68,6.903663,0.101429,600.050979,False,False
69,7.005246,0.101582,602.586951,False,False
70,7.104816,0.099571,602.586951,False,False
71,7.199455,0.094638,602.586951,False,False
72,7.295202,0.095748,608.253636,False,False
73,7.397774,0.102572,608.253636,False,False
74,7.496417,0.098643,613.296900,False,False
75,7.594249,0.097832,608.253636,False,False
76,7.695680,0.101431,597.738002,False,False
77,7.793185,0.097505,608.253636,False,False
78,7.898273,0.105087,597.738002,False,False
79,7.998651,0.100378,591.532852,False,False
80,8.094084,0.095432,597.738002,False,False
81,8.201111,0.107028,597.738002,False,False
82,8.304241,0.103129,604.604263,False,False
83,8.401397,0.097156,605.149131,False,False
84,8.500635,0.099238,605.149131,False,False
85,8.599784,0.099149,607.680028,False,False
86,8.698521,0.098736,610.285309,False,False
87,8.795467,0.096946,607.680028,False,False
88,8.889386,0.093919,607.783637,False,False
89,8.987701,0.098315,607.783637,False,False
90,9.087143,0.099442,607.783637,False,False
91,9.185862,0.098719,603.364007,False,False
92,9.286502,0.100639,596.189108,False,False
93,9.387416,0.100914,596.189108,False,False
94,9.489586,0.102170,596.189108,False,False
95,9.592640,0.103054,596.189108,False,False
96,9.691677,0.099037,599.190459,False,False
97,9.791812,0.100135,600.175167,False,False
98,9.886761,0.094949,603.662703,False,False
99,9.986154,0.099393,603.662703,False,False
100,10.086125,0.099971,603.662703,False,False
101,10.185361,0.099236,604.621252,False,False
102,10.291831,0.106470,604.621252,False,False
103,10.390591,0.098761,607.530224,False,False
104,10.488011,0.097419,615.893800,False,False
105,10.585397,0.097386,615.893800,False,False
106,10.681626,0.096229,615.893800,False,False
107,10.777698,0.096073,615.893800,False,False
108,10.875842,0.098143,611.351276,False,False
109,10.976970,0.101128,611.037246,False,False
110,11.076567,0.099597,602.425534,False,False
111,11.174761,0.098194,593.307327,False,False
112,11.276291,0.101530,593.307327,False,False
113,11.378303,0.102012,602.425534,False,False
114,11.481483,0.103180,602.458587,False,False
115,11.581075,0.099592,602.458587,False,False
116,11.679498,0.098423,602.458587,False,False
117,11.778777,0.099279,602.458587,False,False
118,11.876376,0.097599,602.458587,False,False
119,11.978790,0.102414,604.358733,False,False
120,12.079096,0.100306,604.358733,False,False
121,12.178841,0.099745,614.758623,False,False
122,12.273933,0.095092,601.532783,False,False
123,12.369279,0.095346,618.341846,False,False
124,12.461896,0.092617,626.760495,False,False
125,12.561791,0.099895,626.760495,False,False
126,12.658825,0.097034,618.341846,False,False
127,12.754555,0.095730,615.021360,False,False
128,12.852879,0.098323,610.230627,False,False
129,12.954023,0.101145,610.230627,False,False
130,13.051581,0.097558,610.115958,False,False
131,13.151308,0.099727,601.641003,False,False
132,13.251390,0.100082,601.641003,False,False
133,13.349732,0.098342,601.641003,False,False
134,13.451869,0.102137,601.093791,False,False
135,13.550749,0.098880,601.093791,False,False
136,13.650567,0.099818,606.794470,False,False
137,13.752907,0.102340,601.093791,False,False
138,13.849775,0.096868,606.794470,False,False
139,13.947515,0.097740,612.234886,False,False
140,14.049348,0.101833,613.873899,False,False
141,14.147349,0.098002,613.873899,False,False
142,14.242746,0.095397,612.234886,False,False
143,14.339354,0.096608,601.916770,False,False
144,14.439036,0.099682,609.603966,False,False
145,14.541484,0.102448,609.603966,False,False
146,14.641526,0.100042,601.916770,False,False
147,14.739951,0.098425,601.916770,False,False
148,14.837341,0.097390,599.747808,False,False
149,14.942577,0.105237,607.094720,False,False
150,15.039002,0.096425,609.603966,False,False
151,15.140359,0.101357,607.094720,False,False
152,15.239191,0.098831,595.390548,False,False
153,15.336753,0.097563,607.094720,False,False
154,15.437527,0.100774,603.000305,False,False
155,15.541477,0.103949,603.000305,False,False
156,15.637172,0.095695,603.000305,False,False
157,15.736674,0.099502,603.000305,False,False
158,15.838997,0.102323,605.542036,False,False
159,15.938082,0.099085,605.542036,False,False
160,16.035951,0.097869,603.000305,False,False
161,16.134917,0.098966,605.542036,False,False
162,16.234618,0.099701,605.542036,False,False
163,16.334644,0.100026,601.800141,False,False
164,16.428381,0.093737,601.800141,False,False
165,16.529924,0.101542,599.842846,False,False
166,16.633053,0.103129,599.842846,False,False
167,16.729864,0.096812,613.512309,False,False
168,16.831083,0.101219,592.774445,False,False
169,16.927937,0.096854,592.774445,False,False
170,17.025734,0.097798,613.512309,False,False
171,17.127498,0.101764,592.774445,False,False
172,17.228937,0.101439,613.512309,False,False
173,17.323727,0.094790,597.989338,False,False
174,17.427438,0.103710,597.989338,False,False
175,17.523496,0.096058,601.554837,False,False
176,17.623832,0.100336,601.554837,False,False
177,17.723573,0.099742,597.989338,False,False
178,17.818224,0.094651,597.989338,False,False
179,17.921741,0.103517,597.989338,False,False
180,18.025696,0.103955,598.997399,False,False
181,18.126949,0.101253,592.574999,False,False
182,18.227116,0.100167,582.014795,False,False
183,18.321199,0.094083,592.574999,False,False
184,18.424289,0.103090,598.997399,False,False
185,18.527628,0.103339,599.077080,False,False
186,18.627782,0.100154,601.491227,False,False
187,18.724459,0.096676,599.077080,False,False
188,18.824211,0.099752,599.384674,False,False
189,18.919748,0.095537,600.727128,False,False
190,19.023424,0.103676,601.491227,False,False
191,19.123527,0.100103,600.727128,False,False
192,19.223406,0.099879,600.727128,False,False
193,19.318997,0.095591,599.384674,False,False
194,19.421045,0.102048,600.727128,False,False
195,19.520059,0.099014,600.727128,False,False
196,19.623691,0.103632,604.890194,False,False
197,19.720290,0.096599,604.890194,False,False
198,19.822630,0.102340,605.279633,False,False
199,19.921822,0.099192,605.279633,False,False
200,20.018891,0.097069,615.706991,False,False
201,20.118019,0.099128,609.886452,False,False
202,20.214730,0.096712,614.778519,False,False
203,20.312179,0.097449,614.778519,False,False
204,20.410558,0.098379,614.192640,False,False
205,20.508154,0.097596,614.192640,False,False
206,20.605843,0.097689,609.886452,False,False
207,20.706945,0.101101,609.886452,False,False
208,20.805461,0.098516,614.192640,False,False
209,20.903909,0.098448,609.459811,False,False
210,20.996435,0.092526,609.037348,False,False
211,21.091315,0.094881,609.459811,False,False
212,21.192943,0.101628,609.459811,False,False
213,21.298406,0.105463,616.708494,False,False
214,21.395697,0.097291,592.185134,False,False
215,21.497017,0.101320,592.185134,False,False
216,21.592889,0.095872,596.775035,False,False
217,21.696850,0.103961,615.405116,False,False
218,21.797391,0.100540,597.153444,False,False
219,21.894887,0.097497,615.405116,False,False
220,21.992109,0.097221,601.156033,False,False
221,22.092585,0.100477,605.508090,False,False
222,22.188062,0.095477,605.508090,False,False
223,22.287869,0.099808,601.156033,False,False
224,22.386960,0.099090,601.156033,False,False
225,22.487698,0.100738,605.263881,False,False
226,22.590080,0.102382,605.263881,False,False
227,22.685111,0.095031,605.263881,False,False
