frame,time_s,x,y,motion,freezing
0,0.000000,319.114237,240.624309,,False
1,0.033333,320.466059,241.216701,2.991166,False
2,0.066667,320.378130,241.151162,0.196624,False
3,0.100000,320.599286,240.917796,0.658769,False
4,0.133333,319.687450,241.725074,2.527269,False
5,0.166667,320.072091,242.823623,1.995352,False
6,0.200000,318.677241,242.869338,2.361681,False
7,0.233333,318.143913,242.591863,1.070916,False
8,0.266667,317.573432,242.809262,1.213208,False
9,0.300000,315.990455,242.807984,2.999764,False
10,0.333333,316.582241,241.426336,2.469382,False
11,0.366667,316.077239,242.057777,1.536260,False
12,0.400000,316.171048,241.997359,0.209604,False
13,0.433333,315.345948,242.325501,1.671754,False
14,0.466667,315.808362,242.155534,1.123583,False
15,0.500000,316.045732,241.285410,1.731907,False
16,0.533333,317.429290,240.271907,3.000779,False
17,0.566667,317.669580,240.676766,0.801481,False
18,0.600000,317.935068,239.242232,2.416314,False
19,0.633333,318.436321,240.002974,1.885668,False
20,0.666667,316.767660,240.141663,3.498406,False
21,0.700000,318.067194,240.082443,2.374547,False
22,0.733333,318.431824,239.561198,1.094204,False
23,0.766667,319.746009,239.864890,2.582373,False
24,0.800000,319.624620,239.208094,1.386948,False
25,0.833333,319.294546,237.863829,2.799739,False
26,0.866667,319.062449,238.357789,1.063724,False
27,0.900000,319.052177,237.796212,0.980605,False
28,0.933333,319.910585,238.266669,1.833999,False
29,0.966667,319.660697,238.842721,1.141191,False
30,1.000000,320.332171,238.708626,1.258052,False
31,1.033333,320.120820,237.742179,1.798979,False
32,1.066667,319.589166,237.067939,1.916707,False
33,1.100000,319.568987,236.133455,1.821983,False
34,1.133333,319.123999,235.683047,1.158602,False
35,1.166667,318.003128,235.430634,2.289918,False
36,1.200000,317.781403,235.647546,0.557086,False
37,1.233333,317.458962,236.972570,2.218820,False
38,1.266667,317.123721,237.420140,1.248441,False
39,1.300000,318.002522,236.165765,3.075106,False
40,1.333333,318.128021,236.619999,1.016122,False
41,1.366667,319.033125,236.448706,2.162081,False
42,1.400000,318.768792,236.393451,0.573082,False
43,1.433333,318.667520,236.972391,1.009379,False
44,1.466667,318.063666,236.383849,1.626631,False
45,1.500000,319.617978,236.477626,3.001203,False
46,1.533333,318.574937,235.998095,2.181054,False
47,1.566667,318.107441,235.815607,0.826569,False
48,1.600000,318.950086,235.832799,1.546052,False
49,1.633333,319.821962,235.600309,1.921926,False
50,1.666667,319.485499,237.630184,3.696531,False
51,1.700000,321.456368,237.538808,3.030297,False
52,1.733333,320.491532,236.698382,2.150530,False
53,1.766667,319.949663,235.386702,2.752956,False
54,1.800000,320.157451,235.818792,0.827618,False
55,1.833333,320.295055,235.026526,1.375832,False
56,1.866667,319.333084,234.806543,1.742292,False
57,1.900000,318.865090,234.348522,1.170364,False
58,1.933333,319.523579,234.200063,1.384426,False
59,1.966667,320.552073,235.343415,2.474010,False
60,2.000000,320.506355,234.114030,2.378472,False
61,2.033333,319.754943,235.002888,2.105904,False
62,2.066667,319.323859,235.904576,1.897598,False
63,2.100000,321.221664,236.657681,3.509381,False
64,2.133333,321.914629,237.228889,1.871283,False
65,2.166667,322.221414,237.381176,0.747499,False
66,2.200000,321.975215,237.055184,0.871445,False
67,2.233333,322.535386,237.003032,1.207317,False
